Xp,Yp,Hsig,RTpeak,Dir,Depth
2756.42,4994.23,0.939614,3.45224,85.8089,10.0
2763.67,5005.91,0.875597,3.45224,90.0092,10.0
2647.8,4913.09,0.969974,3.45224,83.9536,10.0
2638.81,4899.91,0.975225,3.45224,83.5858,10.0
2662.12,4913.81,0.979208,3.45224,83.1515,10.0
2566.75,4895.13,0.948135,3.45224,86.8272,10.0
2551.32,4887.87,0.948507,3.45224,87.0918,10.0
2595.92,4882.47,0.969325,3.45224,84.6895,10.0
2584.02,4886.38,0.961904,3.45224,85.4426,10.0
2624.34,4891.09,0.973728,3.45224,83.8796,10.0
2435.51,4842.2,0.932774,3.45224,89.9256,10.0
2475.48,4846.6,0.944963,3.45224,88.3424,10.0
2452.01,4856.35,0.929843,3.45224,90.1214,10.0
2517.33,4857.64,0.952271,3.45224,87.0647,10.0
2527.15,4875.37,0.946431,3.45224,87.5168,10.0
2496.92,4856.29,0.945391,3.45224,87.9788,10.0
2721.5,5190.0,1.03517,3.45224,79.4676,10.0
2726.59,5209.5,1.03645,3.45224,79.9163,10.0
2750.69,5156.27,1.03449,3.45224,78.7979,10.0
2770.33,5146.96,1.03692,3.45224,78.7146,10.0
2740.73,5175.83,1.03577,3.45224,79.1466,10.0
2772.94,5099.47,1.02713,3.45224,77.4299,10.0
2759.28,5117.29,1.02971,3.45224,77.7906,10.0
2766.78,5107.53,1.02919,3.45224,77.5307,10.0
2787.34,5097.46,1.03274,3.45224,78.0671,10.0
2786.0,5082.5,1.02461,3.45224,77.0646,10.0
2369.65,4850.45,0.903558,3.45224,93.7852,10.0
2413.0,4836.19,0.927306,3.45224,90.6926,10.0
2677.95,4916.19,0.988117,3.45224,82.3657,10.0
2698.05,4941.46,0.97299,3.45224,83.5141,10.0
2681.02,4937.57,0.963665,3.45224,84.2434,10.0
2723.09,4939.96,0.999058,3.45224,81.2982,10.0
2747.16,4947.16,1.00939,3.45224,80.1893,10.0
2732.38,4935.4,1.00695,3.45224,80.4818,10.0
2758.9,4970.83,1.00633,3.45224,80.639,10.0
2771.43,4996.09,1.00091,3.45224,81.31,10.0
2764.86,4982.85,1.00402,3.45224,80.9264,10.0
2787.31,5034.5,1.03351,3.45224,78.3314,10.0
2789.59,5049.0,1.03385,3.45224,78.4131,10.0
2785.5,5022.5,1.03289,3.45224,78.2894,10.0
2784.41,5014.5,1.03202,3.45224,78.3164,10.0
2776.59,5006.5,0.998257,3.45224,81.6577,10.0
2637.13,4883.8,0.983877,3.45224,82.8496,10.0
2647.89,4889.29,0.987148,3.45224,82.4886,10.0
2656.03,4899.92,0.985532,3.45224,82.6219,10.0
2575.47,4880.27,0.961714,3.45224,85.4816,10.0
2546.17,4870.01,0.957411,3.45224,86.2682,10.0
2588.33,4873.92,0.971976,3.45224,84.4769,10.0
2609.65,4858.27,0.986636,3.45224,82.9217,10.0
2602.89,4872.03,0.978385,3.45224,83.7505,10.0
2622.91,4872.1,0.985573,3.45224,82.895,10.0
2622.3,4855.4,0.994713,3.45224,82.1089,10.0
2637.59,4870.54,0.993947,3.45224,82.0039,10.0
2455.37,4832.31,0.945947,3.45224,88.3761,10.0
2433.23,4819.98,0.943605,3.45224,88.7875,10.0
2549.82,4847.75,0.96925,3.45224,85.0013,10.0
2532.96,4859.08,0.959162,3.45224,86.2329,10.0
2492.52,4837.4,0.953284,3.45224,87.1593,10.0
2511.06,4840.57,0.959473,3.45224,86.2755,10.0
2477.68,4823.74,0.955821,3.45224,87.0019,10.0
2752.15,5201.22,1.0388,3.45224,79.7205,10.0
2731.0,5226.5,1.03851,3.45224,80.2688,10.0
2743.41,5275.0,1.03865,3.45224,81.0941,10.0
2790.59,5060.0,1.03365,3.45224,78.4917,10.0
2791.09,5074.0,1.03445,3.45224,78.5188,10.0
2771.62,5172.08,1.03807,3.45224,79.2641,10.0
2779.72,5108.24,1.03287,3.45224,78.0798,10.0
2775.22,5123.94,1.03511,3.45224,78.3146,10.0
2784.31,5156.05,1.03888,3.45224,79.1083,10.0
2796.57,5085.6,1.03534,3.45224,78.536,10.0
2824.91,5370.58,1.0373,3.45224,81.3821,10.0
2386.4,4828.58,0.925069,3.45224,91.3308,10.0
2341.68,4798.08,0.930562,3.45224,91.5559,10.0
2356.62,4823.91,0.917826,3.45224,92.515,10.0
2405.77,4807.25,0.942074,3.45224,89.2728,10.0
2353.48,4775.19,0.944831,3.45224,89.8628,10.0
2328.48,4771.61,0.938121,3.45224,90.8906,10.0
2317.09,4744.03,0.943804,3.45224,90.1927,10.0
2695.57,4924.88,0.991106,3.45224,82.0231,10.0
2710.8,4931.22,0.997308,3.45224,81.4714,10.0
2723.63,4925.6,1.00628,3.45224,80.5235,10.0
2736.15,4924.97,1.01196,3.45224,79.8218,10.0
2743.46,4909.23,1.02233,3.45224,78.492,10.0
2741.79,4936.33,1.01192,3.45224,79.9162,10.0
2771.85,4967.82,1.02587,3.45224,78.4662,10.0
2780.55,4980.06,1.02831,3.45224,78.2226,10.0
2805.25,5037.74,1.03343,3.45224,78.0947,10.0
2806.35,5056.09,1.03352,3.45224,78.2572,10.0
2812.31,5023.91,1.03129,3.45224,77.9989,10.0
2796.94,5020.75,1.03337,3.45224,78.0521,10.0
2787.9,4992.61,1.03023,3.45224,78.085,10.0
2794.17,5005.25,1.03178,3.45224,78.0176,10.0
2693.72,4904.06,1.00189,3.45224,80.9635,10.0
2647.94,4877.27,0.996109,3.45224,81.7366,10.0
2659.53,4885.54,0.997923,3.45224,81.5159,10.0
2672.85,4898.46,0.996454,3.45224,81.6043,10.0
2687.68,4888.54,1.00462,3.45224,80.6623,10.0
2577.15,4865.56,0.971091,3.45224,84.6678,10.0
2564.79,4857.16,0.969765,3.45224,84.8511,10.0
2593.32,4859.47,0.979807,3.45224,83.702,10.0
2615.71,4847.02,0.996292,3.45224,81.9245,10.0
2646.74,4861.76,1.00033,3.45224,81.2799,10.0
2634.77,4858.25,0.998263,3.45224,81.6414,10.0
2431.36,4791.47,0.952952,3.45224,87.5946,10.0
2457.78,4805.9,0.956474,3.45224,87.0176,10.0
2531.66,4839.64,0.96645,3.45224,85.3535,10.0
2500.98,4820.68,0.96295,3.45224,85.9501,10.0
2518.62,4825.17,0.969696,3.45224,85.1404,10.0
2483.87,4797.97,0.969248,3.45224,85.4546,10.0
2762.5,5321.0,1.03768,3.45224,81.6517,10.0
2793.86,5197.76,1.03891,3.45224,79.553,10.0
2825.82,5190.67,1.03682,3.45224,79.2565,10.0
2773.97,5233.12,1.04007,3.45224,80.0835,10.0
2792.17,5271.35,1.03979,3.45224,80.3951,10.0
2804.44,5071.98,1.03402,3.45224,78.4234,10.0
2803.3,5164.62,1.03824,3.45224,79.1179,10.0
2795.67,5115.5,1.03721,3.45224,78.6658,10.0
2792.0,5140.55,1.03818,3.45224,78.9445,10.0
2801.49,5099.34,1.03599,3.45224,78.5828,10.0
2813.17,5087.03,1.03446,3.45224,78.4409,10.0
2781.5,5367.0,1.03529,3.45224,82.2397,10.0
2861.12,5461.5,1.03495,3.45224,82.1256,10.0
5058.91,8506.5,0.412648,2.59372,151.781,10.0
4935.1,8375.0,0.555069,2.59372,130.426,10.0
4799.6,8232.5,0.654992,2.85309,122.272,10.0
4671.41,8080.5,0.718729,2.85309,117.412,10.0
2374.9,4794.66,0.94229,3.45224,89.8329,10.0
2401.8,4775.96,0.951696,3.45224,88.2012,10.0
2346.25,4751.67,0.946305,3.45224,89.4758,10.0
2337.12,4721.31,0.952671,3.45224,88.5906,10.0
2290.73,4690.76,0.950787,3.45224,89.308,10.0
2305.93,4674.21,0.960988,3.45224,87.9303,10.0
2304.85,4717.09,0.947407,3.45224,89.657,10.0
2711.29,4913.09,1.00595,3.45224,80.557,10.0
2707.61,4899.89,1.00693,3.45224,80.3215,10.0
2728.79,4910.14,1.01247,3.45224,79.6948,10.0
2757.69,4938.44,1.02415,3.45224,78.467,10.0
2750.57,4924.37,1.02276,3.45224,78.5136,10.0
2771.85,4940.62,1.02574,3.45224,78.0859,10.0
2786.34,4965.8,1.02777,3.45224,78.0114,10.0
2781.12,4953.07,1.02755,3.45224,77.9279,10.0
2797.35,4975.8,1.02905,3.45224,77.829,10.0
2825.22,5049.91,1.03306,3.45224,77.9906,10.0
2827.36,5018.93,1.02995,3.45224,77.8338,10.0
2821.56,5032.78,1.03203,3.45224,77.9263,10.0
2810.43,5009.34,1.03039,3.45224,77.9396,10.0
2807.31,4991.97,1.03027,3.45224,77.7839,10.0
2693.49,4876.88,1.00842,3.45224,80.1145,10.0
2704.28,4887.66,1.00757,3.45224,80.1814,10.0
2656.96,4849.57,1.0062,3.45224,80.5115,10.0
2660.63,4868.79,1.00056,3.45224,81.0785,10.0
2677.11,4876.32,1.00376,3.45224,80.6886,10.0
2598.08,4845.69,0.987129,3.45224,82.8964,10.0
2567.27,4838.28,0.977182,3.45224,84.0059,10.0
2581.81,4846.77,0.979985,3.45224,83.6811,10.0
2616.29,4833.8,1.0023,3.45224,81.3729,10.0
2629.86,4839.07,1.00415,3.45224,81.0014,10.0
2643.67,4844.42,1.00568,3.45224,80.7826,10.0
2431.9,4762.2,0.971789,3.45224,85.9235,10.0
2457.15,4780.37,0.970776,3.45224,85.636,10.0
2550.75,4827.91,0.976752,3.45224,84.114,10.0
2533.44,4817.38,0.976408,3.45224,84.2883,10.0
2510.81,4802.65,0.976379,3.45224,84.4801,10.0
2552.74,4807.09,0.98474,3.45224,83.2473,10.0
2477.65,4772.3,0.977238,3.45224,84.6737,10.0
2481.57,4754.32,0.982913,3.45224,84.0276,10.0
2496.35,4783.48,0.980496,3.45224,84.2178,10.0
2814.22,5323.02,1.03857,3.45224,80.8361,10.0
2830.1,5162.31,1.03672,3.45224,78.9096,10.0
2817.32,5230.91,1.03804,3.45224,79.7277,10.0
2828.5,5071.26,1.03266,3.45224,78.2012,10.0
2817.75,5136.38,1.03668,3.45224,78.7789,10.0
2818.36,5108.37,1.0346,3.45224,78.5842,10.0
2835.92,5094.85,1.03288,3.45224,78.3311,10.0
2803.5,5412.0,1.03375,3.45224,82.6068,10.0
2825.69,5457.0,1.03239,3.45224,82.9478,10.0
2886.22,5490.2,1.03299,3.45224,82.2797,10.0
2850.09,5500.5,1.03382,3.45224,82.8647,10.0
4562.31,7913.0,0.770282,2.85309,113.278,10.0
5283.6,8307.5,0.389829,2.59372,152.135,10.0
4983.92,8131.54,0.630396,2.59372,120.691,10.0
4772.96,7972.62,0.718605,2.85309,114.996,10.0
5481.26,7837.04,0.536789,2.59372,121.539,10.0
5508.41,8109.0,0.362802,2.35793,151.843,10.0
2288.55,4637.72,0.96384,3.45224,87.6398,10.0
2406.2,4746.63,0.968789,3.45224,86.4681,10.0
2376.07,4759.95,0.951013,3.45224,88.5977,10.0
2358.62,4736.2,0.956562,3.45224,88.1316,10.0
2278.0,4663.74,0.953891,3.45224,88.9152,10.0
2319.97,4695.08,0.959533,3.45224,88.0228,10.0
2714.86,4882.06,1.01217,3.45224,79.5699,10.0
2721.16,4894.76,1.01243,3.45224,79.5836,10.0
2770.5,4923.98,1.02513,3.45224,77.9296,10.0
2757.47,4911.69,1.0244,3.45224,78.0823,10.0
2786.77,4934.53,1.02662,3.45224,77.6954,10.0
2801.1,4953.69,1.02716,3.45224,77.6585,10.0
2819.51,4972.2,1.02762,3.45224,77.5741,10.0
2849.54,5061.02,1.03102,3.45224,77.9254,10.0
2838.43,5035.96,1.03062,3.45224,77.8317,10.0
2831.76,4995.48,1.02801,3.45224,77.6512,10.0
2708.7,4869.63,1.01364,3.45224,79.3655,10.0
2672.9,4855.75,1.00722,3.45224,80.2129,10.0
2709.28,4853.22,1.01868,3.45224,78.7138,10.0
2689.66,4862.25,1.00921,3.45224,79.8622,10.0
2603.86,4828.98,0.999558,3.45224,81.7256,10.0
2611.08,4818.13,1.00646,3.45224,80.9151,10.0
2586.58,4830.27,0.9894,3.45224,82.7196,10.0
2627.9,4816.81,1.0109,3.45224,80.3511,10.0
2669.68,4835.48,1.01246,3.45224,79.6404,10.0
2647.31,4829.36,1.01023,3.45224,80.1672,10.0
2460.25,4752.39,0.978679,3.45224,84.7566,10.0
2569.59,4817.3,0.986916,3.45224,82.9369,10.0
2533.7,4795.63,0.984619,3.45224,83.4462,10.0
2495.03,4765.15,0.984724,3.45224,83.7596,10.0
2514.4,4779.35,0.986374,3.45224,83.4599,10.0
2461.2,4730.49,0.990975,3.45224,83.6839,10.0
2435.99,4732.61,0.982613,3.45224,84.7848,10.0
2853.29,5278.13,1.03612,3.45224,79.9513,10.0
2847.74,5147.04,1.03416,3.45224,78.6896,10.0
2856.64,5179.01,1.03446,3.45224,78.9081,10.0
2860.15,5218.92,1.03503,3.45224,79.2675,10.0
2853.45,5090.27,1.0319,3.45224,78.1352,10.0
2871.87,5134.76,1.03072,3.45224,78.4672,10.0
2877.15,5072.34,1.02861,3.45224,77.8447,10.0
2846.16,5117.11,1.03182,3.45224,78.5092,10.0
2860.79,5408.85,1.03558,3.45224,81.4394,10.0
2864.53,5342.01,1.03571,3.45224,80.5899,10.0
2907.48,5304.41,1.03163,3.45224,79.8721,10.0
2904.05,5445.32,1.03209,3.45224,81.5368,10.0
2887.31,5584.0,1.03009,3.45224,83.6861,10.0
2965.66,5618.2,1.02599,3.45224,83.2863,10.0
2870.41,5546.0,1.0321,3.45224,83.2964,10.0
3002.69,5861.0,1.00719,3.45224,87.6728,10.0
4448.19,7748.5,0.80391,2.85309,109.888,10.0
4712.42,7781.68,0.756016,2.85309,111.394,10.0
5199.13,8019.55,0.587625,2.59372,121.523,10.0
4913.12,7882.07,0.698577,2.85309,114.501,10.0
5733.1,7910.0,0.331202,2.35793,151.49,10.0
5891.66,7469.06,0.490166,2.35793,115.114,10.0
5957.91,7711.5,0.300165,2.14358,151.706,10.0
2265.46,4636.63,0.957698,3.45224,88.6456,10.0
2409.42,4723.56,0.976523,3.45224,85.5372,10.0
2428.06,4702.29,0.992015,3.45224,83.778,10.0
2385.59,4729.99,0.969119,3.45224,86.5777,10.0
2367.52,4710.86,0.969995,3.45224,86.5307,10.0
2349.31,4689.9,0.971034,3.45224,86.5389,10.0
2309.43,4652.37,0.967171,3.45224,87.1025,10.0
2308.57,4624.63,0.976266,3.45224,86.2129,10.0
2331.54,4669.08,0.971607,3.45224,86.608,10.0
2733.9,4890.63,1.02137,3.45224,78.4661,10.0
2755.26,4896.12,1.02425,3.45224,77.9397,10.0
2793.05,4916.66,1.02545,3.45224,77.4585,10.0
2773.94,4904.22,1.02462,3.45224,77.6746,10.0
2807.86,4931.81,1.02605,3.45224,77.3899,10.0
2824.41,4949.18,1.02555,3.45224,77.3899,10.0
2845.54,4969.23,1.0252,3.45224,77.3539,10.0
2851.15,5015.51,1.0279,3.45224,77.6206,10.0
2867.36,5043.02,1.02802,3.45224,77.6946,10.0
2865.44,4991.81,1.02486,3.45224,77.3787,10.0
2727.63,4867.97,1.02139,3.45224,78.3189,10.0
2725.14,4847.2,1.02411,3.45224,77.9279,10.0
2691.52,4841.42,1.01596,3.45224,79.047,10.0
2593.45,4810.39,1.00223,3.45224,81.3754,10.0
2612.35,4801.83,1.01142,3.45224,80.3349,10.0
2629.94,4795.47,1.01525,3.45224,79.7072,10.0
2643.78,4807.3,1.0147,3.45224,79.6916,10.0
2661.96,4811.12,1.01591,3.45224,79.2389,10.0
2478.7,4737.46,0.992332,3.45224,83.2594,10.0
2496.32,4745.53,0.996185,3.45224,82.7189,10.0
2574.02,4797.09,1.00209,3.45224,81.5685,10.0
2554.61,4784.7,1.00083,3.45224,81.8289,10.0
2535.06,4770.01,1.00067,3.45224,81.9917,10.0
2557.64,4758.86,1.00684,3.45224,80.9529,10.0
2515.12,4756.64,0.997957,3.45224,82.3643,10.0
2476.1,4718.02,0.999663,3.45224,82.5948,10.0
2454.94,4711.98,0.996723,3.45224,83.188,10.0
2900.39,5244.97,1.03159,3.45224,79.2828,10.0
2954.38,5319.82,1.02756,3.45224,79.7457,10.0
2881.65,5159.55,1.03113,3.45224,78.5963,10.0
2894.35,5195.59,1.0311,3.45224,78.8334,10.0
2882.82,5108.24,1.02951,3.45224,78.1173,10.0
2898.23,5137.26,1.02834,3.45224,78.326,10.0
2919.88,5375.97,1.03135,3.45224,80.581,10.0
2972.57,5430.37,1.02677,3.45224,80.8677,10.0
2923.0,5677.5,1.02446,3.45224,84.8247,10.0
3075.66,5816.21,1.01424,3.45224,85.2589,10.0
2960.69,5770.0,1.01794,3.45224,86.0547,10.0
2942.12,5520.2,1.02925,3.45224,82.151,10.0
3120.81,6015.0,0.988814,3.45224,89.7113,10.0
3055.91,5940.0,0.997331,3.45224,88.9506,10.0
3221.6,6017.68,0.997449,3.1384,87.2715,10.0
3182.81,6088.5,0.98118,3.1384,90.3519,10.0
3301.41,6249.0,0.939986,3.1384,94.4143,10.0
3239.5,6170.5,0.965865,3.1384,92.1163,10.0
3368.19,6323.0,0.913702,3.1384,96.9129,10.0
3444.5,6387.5,0.884865,3.1384,99.3719,10.0
4327.41,7589.5,0.82831,3.1384,107.873,10.0
4473.89,7598.57,0.80804,2.85309,107.384,10.0
4245.81,7408.0,0.851671,3.1384,104.109,10.0
4357.28,7257.19,0.847705,3.1384,101.461,10.0
4146.69,7235.0,0.874475,3.1384,101.427,10.0
4858.16,7613.03,0.741576,2.85309,109.712,10.0
4627.45,7604.03,0.783784,2.85309,108.066,10.0
5298.39,7693.04,0.630664,2.59372,114.625,10.0
5066.31,7688.92,0.689357,2.85309,112.524,10.0
5521.98,7640.79,0.57488,2.59372,116.351,10.0
5705.16,7686.39,0.488757,2.35793,121.161,10.0
6182.6,7512.5,0.269582,1.94871,152.025,10.0
3592.81,6504.5,0.821845,3.1384,104.025,10.0
3520.09,6437.5,0.875376,3.1384,99.4518,10.0
3651.31,6542.5,0.79577,3.1384,106.073,10.0
3711.31,6577.5,0.400824,3.79746,135.512,10.0
2252.83,4609.56,0.966699,3.45224,88.0027,10.0
2265.44,4583.88,0.98029,3.45224,86.3625,10.0
2282.81,4610.35,0.97609,3.45224,86.6232,10.0
2397.76,4704.71,0.982167,3.45224,85.0554,10.0
2383.15,4683.12,0.984451,3.45224,84.9323,10.0
2362.41,4659.65,0.984615,3.45224,85.0692,10.0
2338.59,4636.72,0.982383,3.45224,85.3151,10.0
2853.58,4941.29,1.02368,3.45224,77.0369,10.0
2749.17,4876.27,1.02516,3.45224,77.7151,10.0
2773.41,4883.21,1.02501,3.45224,77.4173,10.0
2813.22,4906.55,1.02482,3.45224,77.1004,10.0
2792.0,4869.51,1.02587,3.45224,76.9753,10.0
2794.9,4893.01,1.02521,3.45224,77.191,10.0
2833.0,4922.78,1.02409,3.45224,77.0811,10.0
2872.59,4967.02,1.02271,3.45224,77.1384,10.0
2896.86,4988.28,1.02193,3.45224,77.1211,10.0
2884.17,5015.36,1.02473,3.45224,77.3978,10.0
2899.88,5045.66,1.02489,3.45224,77.5081,10.0
2743.89,4852.59,1.02507,3.45224,77.6057,10.0
2688.11,4819.35,1.01824,3.45224,78.6757,10.0
2710.87,4832.55,1.02141,3.45224,78.1904,10.0
2681.42,4794.47,1.02051,3.45224,78.334,10.0
2615.76,4785.1,1.01387,3.45224,79.8926,10.0
2596.94,4788.61,1.01056,3.45224,80.4688,10.0
2653.01,4788.1,1.01888,3.45224,78.957,10.0
2495.17,4725.47,1.0015,3.45224,82.1072,10.0
2515.05,4734.09,1.00384,3.45224,81.6378,10.0
2580.53,4774.37,1.00955,3.45224,80.6068,10.0
2536.36,4745.72,1.00555,3.45224,81.2561,10.0
2452.71,4689.31,1.00359,3.45224,82.3157,10.0
2492.13,4705.47,1.0082,3.45224,81.5168,10.0
2472.72,4698.55,1.00611,3.45224,81.9932,10.0
2941.47,5210.95,1.02681,3.45224,78.7023,10.0
2952.28,5265.76,1.02697,3.45224,79.1828,10.0
2913.09,5081.29,1.02526,3.45224,77.7133,10.0
2928.43,5164.47,1.02677,3.45224,78.3445,10.0
2973.18,5182.71,1.02255,3.45224,78.2684,10.0
2926.4,5119.29,1.02561,3.45224,77.9503,10.0
3033.11,5492.0,1.0213,3.45224,81.2091,10.0
2995.23,5356.95,1.02403,3.45224,79.9153,10.0
3005.3,5296.35,1.02217,3.45224,79.2049,10.0
3052.65,5410.79,1.0188,3.45224,80.1852,10.0
3029.72,5693.34,1.02026,3.45224,83.7977,10.0
3039.67,5587.67,1.02079,3.45224,82.3059,10.0
3169.99,5913.1,1.00549,3.1384,85.9095,10.0
3305.89,6073.16,0.99159,3.1384,87.3075,10.0
3413.47,6111.47,0.983743,3.1384,86.9874,10.0
3364.19,6200.55,0.978959,3.1384,89.3259,10.0
3437.47,6288.94,0.966457,3.1384,90.6587,10.0
3520.22,6328.63,0.9668,3.1384,89.9732,10.0
4492.52,7452.25,0.815147,2.85309,105.014,10.0
4068.09,7051.0,0.893377,3.1384,98.2795,10.0
3986.5,6869.0,0.910413,3.1384,95.5309,10.0
4232.4,7086.46,0.872467,3.1384,98.6026,10.0
4776.66,7425.57,0.769377,2.85309,105.84,10.0
5409.29,7474.99,0.638363,2.59372,110.314,10.0
5206.33,7513.85,0.679932,2.59372,109.851,10.0
5001.3,7448.55,0.728803,2.85309,107.517,10.0
5634.93,7453.8,0.584861,2.59372,111.554,10.0
6101.01,7244.46,0.480996,2.35793,109.248,10.0
6856.81,6916.5,0.182401,1.6105,153.61,10.0
6632.1,7115.5,0.210433,1.77155,153.095,10.0
6407.31,7314.0,0.238274,1.77155,152.414,10.0
3631.68,6410.13,0.956755,3.1384,90.3599,10.0
3778.59,6539.0,0.940163,3.1384,91.7613,10.0
3877.59,6705.5,0.926033,3.1384,93.7909,10.0
2197.61,4503.59,0.984735,3.45224,86.771,10.0
2211.41,4530.08,0.978711,3.45224,87.0041,10.0
2225.22,4556.58,0.978598,3.45224,87.039,10.0
2239.02,4583.07,0.974884,3.45224,87.4117,10.0
2329.36,4606.28,0.985504,3.45224,84.9212,10.0
2292.52,4580.07,0.98656,3.45224,85.3149,10.0
2306.28,4599.96,0.984343,3.45224,85.457,10.0
2342.79,4584.74,0.996243,3.45224,83.567,10.0
2409.49,4678.71,0.996719,3.45224,83.5505,10.0
2355.2,4606.34,0.995562,3.45224,83.668,10.0
2393.94,4655.66,0.997014,3.45224,83.583,10.0
2374.24,4631.96,0.995827,3.45224,83.6526,10.0
2435.86,4673.76,1.00471,3.45224,82.3872,10.0
2884.56,4933.96,1.02096,3.45224,76.7339,10.0
2759.81,4835.92,1.02527,3.45224,77.126,10.0
2807.39,4858.33,1.02356,3.45224,76.8087,10.0
2768.81,4862.32,1.02695,3.45224,77.1628,10.0
2816.99,4877.25,1.02376,3.45224,76.8358,10.0
2833.53,4897.8,1.02409,3.45224,76.8007,10.0
2861.4,4905.59,1.02192,3.45224,76.6523,10.0
2906.73,4958.24,1.01952,3.45224,76.8078,10.0
2922.29,5014.17,1.0212,3.45224,77.1193,10.0
2937.09,4981.01,1.01804,3.45224,76.7774,10.0
2937.07,5043.51,1.02136,3.45224,77.2395,10.0
2734.02,4829.69,1.02616,3.45224,77.4171,10.0
2714.45,4803.93,1.02464,3.45224,77.5588,10.0
2674.98,4766.12,1.0216,3.45224,78.0622,10.0
2702.47,4776.51,1.02402,3.45224,77.4594,10.0
2608.08,4765.47,1.01645,3.45224,79.5925,10.0
2631.51,4774.14,1.01896,3.45224,79.1449,10.0
2650.49,4763.63,1.02081,3.45224,78.5293,10.0
2512.84,4712.15,1.0103,3.45224,80.9928,10.0
2535.12,4720.29,1.01292,3.45224,80.476,10.0
2584.47,4748.15,1.0166,3.45224,79.7381,10.0
2558.22,4732.24,1.01431,3.45224,80.111,10.0
2456.42,4669.53,1.00973,3.45224,81.569,10.0
2472.73,4678.68,1.01095,3.45224,81.276,10.0
2487.69,4687.86,1.01201,3.45224,81.1548,10.0
2505.53,4689.71,1.0138,3.45224,80.6417,10.0
3008.66,5173.77,1.01893,3.45224,77.9713,10.0
3000.66,5228.1,1.02125,3.45224,78.534,10.0
2990.44,5042.49,1.01572,3.45224,76.9361,10.0
2958.81,5078.85,1.02094,3.45224,77.3937,10.0
2975.26,5132.68,1.02088,3.45224,77.7945,10.0
3105.76,5463.0,1.01384,3.45224,80.4847,10.0
3073.25,5336.57,1.01597,3.45224,79.2627,10.0
3074.66,5261.87,1.0141,3.45224,78.4903,10.0
3117.52,5539.49,1.01342,3.45224,81.2697,10.0
3187.12,5491.22,1.00578,3.1384,80.3758,10.0
3125.93,5734.17,1.01252,3.45224,83.648,10.0
3173.49,5806.3,1.00757,3.1384,84.3185,10.0
3131.97,5655.74,1.01248,3.45224,82.5692,10.0
3295.96,5962.58,0.995462,3.1384,85.659,10.0
3267.46,5842.95,0.999394,3.1384,84.187,10.0
3429.8,6009.32,0.983271,3.1384,85.4923,10.0
3509.99,6097.4,0.974395,3.1384,86.332,10.0
3490.23,6205.03,0.974679,3.1384,87.9876,10.0
4594.64,7253.53,0.812633,2.85309,102.073,10.0
4431.63,7107.9,0.844916,3.1384,99.2528,10.0
4138.89,6905.44,0.891157,3.1384,95.7694,10.0
4030.61,6731.36,0.910311,3.1384,93.333,10.0
4307.78,6945.33,0.867774,3.1384,96.4457,10.0
4909.76,7195.83,0.765454,2.85309,101.987,10.0
5223.92,7275.06,0.702763,2.85309,104.696,10.0
5508.17,7289.74,0.643143,2.59372,106.155,10.0
7138.91,6667.0,2.49273e-05,1.94871,227.458,10.0
6761.68,6618.93,0.389049,1.94871,87.8816,10.0
5768.38,7205.7,0.594929,2.59372,105.399,10.0
6021.65,6967.61,0.558994,2.35793,99.8615,10.0
6539.6,6813.08,0.433569,2.14358,96.2007,10.0
6329.52,7041.77,0.450817,2.14358,104.185,10.0
3636.05,6277.84,0.959997,3.1384,88.2462,10.0
3749.55,6357.36,0.946492,3.1384,88.9793,10.0
3976.03,6548.78,0.918915,3.1384,90.8448,10.0
4130.18,6590.7,0.898553,3.1384,91.3013,10.0
2238.14,4533.92,0.984982,3.45224,85.9082,10.0
2244.49,4487.03,0.996725,3.45224,84.4328,10.0
2231.35,4512.43,0.986293,3.45224,85.8172,10.0
2257.29,4553.71,0.983132,3.45224,85.8806,10.0
2279.58,4561.84,0.989033,3.45224,85.0513,10.0
2319.7,4577.59,0.989268,3.45224,84.4641,10.0
2214.75,4481.16,0.989458,3.45224,85.6978,10.0
2173.23,4451.35,0.98672,3.45224,86.1835,10.0
2187.18,4475.66,0.986781,3.45224,86.3475,10.0
2184.86,4435.29,0.991553,3.45224,85.2329,10.0
2164.59,4423.78,0.984729,3.45224,85.8433,10.0
2151.7,4396.88,0.987831,3.45224,85.4472,10.0
2341.94,4562.55,1.00703,3.45224,82.656,10.0
2364.55,4572.43,1.01106,3.45224,81.9409,10.0
2421.73,4651.84,1.00603,3.45224,82.4034,10.0
2390.61,4572.51,1.01725,3.45224,80.965,10.0
2387.66,4600.67,1.00871,3.45224,82.049,10.0
2407.58,4628.43,1.00957,3.45224,82.019,10.0
2446.75,4650.86,1.01014,3.45224,81.5089,10.0
2894.63,4901.72,1.02055,3.45224,76.271,10.0
2792.66,4842.28,1.0229,3.45224,76.8794,10.0
2849.04,4869.54,1.02272,3.45224,76.3973,10.0
2880.76,4870.82,1.02071,3.45224,76.1221,10.0
2973.52,4970.04,1.01486,3.45224,76.3976,10.0
2918.45,4925.83,1.01885,3.45224,76.3448,10.0
2925.28,4896.37,1.01779,3.45224,76.0272,10.0
2945.35,4947.62,1.01687,3.45224,76.3688,10.0
2963.84,5007.77,1.01674,3.45224,76.8212,10.0
2747.78,4807.63,1.02442,3.45224,77.0767,10.0
2779.86,4812.73,1.02332,3.45224,76.718,10.0
2734.53,4783.34,1.02301,3.45224,77.0966,10.0
2723.98,4752.17,1.02211,3.45224,76.9611,10.0
