Xp,Yp,Hsig,RTpeak,Dir,Depth
378986.0,4.65764e+06,2.96283,8.14013,90.5224,10.0
379004.0,4.6576e+06,2.76173,8.14013,85.1776,10.0
378990.0,4.65761e+06,2.68641,8.14013,83.5272,10.0
379019.0,4.65759e+06,2.06099,8.14013,73.5789,10.0
378687.0,4.6574e+06,2.73799,8.14013,102.173,10.0
378634.0,4.65738e+06,2.7255,8.14013,102.534,10.0
378660.0,4.65739e+06,2.73238,8.14013,102.348,10.0
378940.0,4.65748e+06,2.82516,8.14013,100.025,10.0
378938.0,4.65746e+06,2.91406,8.14013,97.9034,10.0
378952.0,4.65748e+06,2.8146,8.14013,100.386,10.0
378927.0,4.65746e+06,2.90059,8.14013,98.1676,10.0
378906.0,4.65745e+06,2.90112,8.14013,98.0696,10.0
378974.0,4.65747e+06,2.9439,8.14013,97.2947,10.0
378966.0,4.65746e+06,2.96161,8.14013,96.788,10.0
378983.0,4.65747e+06,3.00582,8.14013,95.5538,10.0
378986.0,4.65748e+06,2.97797,8.14013,96.3446,10.0
379001.0,4.65751e+06,2.71211,8.14013,103.254,10.0
378991.0,4.6575e+06,2.79266,8.14013,101.285,10.0
379010.0,4.65752e+06,1.62688,8.14013,119.749,10.0
379022.0,4.65752e+06,0.418885,8.14013,159.335,10.0
378887.0,4.65742e+06,2.95206,8.14013,96.7664,10.0
378902.0,4.65743e+06,2.94411,8.14013,97.0218,10.0
378801.0,4.65741e+06,2.8697,8.14013,98.7111,10.0
378816.0,4.65738e+06,2.939,8.14013,97.0185,10.0
378789.0,4.65739e+06,2.88834,8.14013,98.2638,10.0
378831.0,4.6574e+06,2.91419,8.14013,97.6301,10.0
378861.0,4.65739e+06,2.97056,8.14013,96.2642,10.0
378863.0,4.6574e+06,2.95121,8.14013,96.7592,10.0
378703.0,4.65739e+06,2.79206,8.14013,100.793,10.0
378771.0,4.6574e+06,2.85984,8.14013,98.982,10.0
378730.0,4.65738e+06,2.8455,8.14013,99.3997,10.0
378758.0,4.65738e+06,2.87559,8.14013,98.5986,10.0
378985.0,4.65767e+06,3.02668,8.14013,92.5757,10.0
378986.0,4.65765e+06,3.02479,8.14013,92.436,10.0
379008.0,4.65764e+06,3.03847,8.14013,92.6354,10.0
378968.0,4.65768e+06,3.00527,8.14013,92.1778,10.0
378997.0,4.65762e+06,2.92572,8.14013,89.3393,10.0
379015.0,4.65764e+06,3.04191,8.14013,92.647,10.0
379004.0,4.65763e+06,3.03024,8.14013,92.3252,10.0
379017.0,4.6576e+06,2.91784,8.14013,89.0236,10.0
379010.0,4.65761e+06,2.95332,8.14013,90.0185,10.0
379031.0,4.6576e+06,3.03871,8.14013,92.1823,10.0
378677.0,4.65737e+06,2.79844,8.14013,100.634,10.0
378649.0,4.65736e+06,2.78577,8.14013,100.978,10.0
378917.0,4.65744e+06,2.95841,8.14013,96.7084,10.0
378954.0,4.65746e+06,2.92905,8.14013,97.5883,10.0
378919.0,4.65745e+06,2.91647,8.14013,97.7582,10.0
378975.0,4.65746e+06,3.00926,8.14013,95.4437,10.0
378964.0,4.65745e+06,3.00122,8.14013,95.6655,10.0
378989.0,4.65746e+06,3.0445,8.14013,94.4189,10.0
379005.0,4.65746e+06,3.0577,8.14013,94.025,10.0
379015.0,4.65746e+06,3.07641,8.14013,93.4012,10.0
378996.0,4.65747e+06,3.02726,8.14013,94.9351,10.0
378998.0,4.65749e+06,2.98145,8.14013,96.2465,10.0
379008.0,4.6575e+06,2.95002,8.14013,97.0655,10.0
379016.0,4.65751e+06,2.83189,8.14013,99.8887,10.0
378900.0,4.65742e+06,2.9698,8.14013,96.3456,10.0
378891.0,4.6574e+06,2.9805,8.14013,96.0481,10.0
378914.0,4.65742e+06,2.98825,8.14013,95.8903,10.0
378819.0,4.6574e+06,2.91009,8.14013,97.7306,10.0
378803.0,4.65739e+06,2.90639,8.14013,97.8256,10.0
378848.0,4.65739e+06,2.96208,8.14013,96.4626,10.0
378836.0,4.65739e+06,2.94353,8.14013,96.9175,10.0
378876.0,4.6574e+06,2.97862,8.14013,96.0776,10.0
378688.0,4.65735e+06,2.85609,8.14013,99.1372,10.0
378727.0,4.65735e+06,2.89355,8.14013,98.1642,10.0
378704.0,4.65736e+06,2.84821,8.14013,99.3379,10.0
378769.0,4.65736e+06,2.91997,8.14013,97.4794,10.0
378779.0,4.65738e+06,2.90142,8.14013,97.9403,10.0
378749.0,4.65736e+06,2.89989,8.14013,97.9878,10.0
378974.0,4.6577e+06,3.02203,8.14013,92.7538,10.0
378979.0,4.65771e+06,3.02847,8.14013,93.0535,10.0
379003.0,4.65766e+06,3.03822,8.14013,92.7593,10.0
379022.0,4.65765e+06,3.05145,8.14013,92.9981,10.0
378993.0,4.65768e+06,3.03479,8.14013,92.855,10.0
379025.0,4.6576e+06,3.03681,8.14013,92.2079,10.0
379011.0,4.65762e+06,3.03243,8.14013,92.271,10.0
379019.0,4.65761e+06,3.03463,8.14013,92.2266,10.0
379039.0,4.6576e+06,3.05904,8.14013,92.8958,10.0
379038.0,4.65759e+06,3.04283,8.14013,92.2265,10.0
378622.0,4.65736e+06,2.76972,8.14013,101.399,10.0
378665.0,4.65734e+06,2.84279,8.14013,99.4858,10.0
378930.0,4.65742e+06,3.00893,8.14013,95.3567,10.0
378950.0,4.65745e+06,2.98724,8.14013,96.0231,10.0
378933.0,4.65744e+06,2.96406,8.14013,96.5945,10.0
378975.0,4.65744e+06,3.03807,8.14013,94.5965,10.0
378999.0,4.65745e+06,3.06014,8.14013,93.9432,10.0
378984.0,4.65744e+06,3.0523,8.14013,94.1742,10.0
379011.0,4.65748e+06,3.05473,8.14013,94.1281,10.0
379023.0,4.6575e+06,3.04864,8.14013,94.3428,10.0
379017.0,4.65749e+06,3.05174,8.14013,94.2328,10.0
379039.0,4.65754e+06,3.07577,8.14013,93.2975,10.0
379042.0,4.65755e+06,3.07486,8.14013,93.3011,10.0
379038.0,4.65753e+06,3.07654,8.14013,93.2951,10.0
379036.0,4.65752e+06,3.07716,8.14013,93.2971,10.0
379029.0,4.65751e+06,3.04569,8.14013,94.4473,10.0
378889.0,4.65739e+06,3.0023,8.14013,95.4601,10.0
378900.0,4.65739e+06,3.00641,8.14013,95.3643,10.0
378908.0,4.6574e+06,3.00174,8.14013,95.5055,10.0
378827.0,4.65739e+06,2.94371,8.14013,96.9093,10.0
378798.0,4.65738e+06,2.93097,8.14013,97.2149,10.0
378840.0,4.65738e+06,2.9659,8.14013,96.3561,10.0
378862.0,4.65736e+06,3.00383,8.14013,95.3838,10.0
378855.0,4.65738e+06,2.98249,8.14013,95.939,10.0
378875.0,4.65738e+06,3.00253,8.14013,95.4346,10.0
378874.0,4.65736e+06,3.01873,8.14013,94.9818,10.0
378890.0,4.65738e+06,3.01984,8.14013,94.9758,10.0
378707.0,4.65734e+06,2.89323,8.14013,98.1734,10.0
378685.0,4.65732e+06,2.88944,8.14013,98.2757,10.0
378802.0,4.65735e+06,2.96324,8.14013,96.3904,10.0
378785.0,4.65736e+06,2.93298,8.14013,97.1575,10.0
378745.0,4.65734e+06,2.92336,8.14013,97.3851,10.0
378763.0,4.65735e+06,2.93691,8.14013,97.0419,10.0
378730.0,4.65733e+06,2.92762,8.14013,97.2662,10.0
379004.0,4.65771e+06,3.04494,8.14013,93.2516,10.0
378983.0,4.65773e+06,3.03387,8.14013,93.3086,10.0
378995.0,4.65778e+06,3.03632,8.14013,93.609,10.0
379043.0,4.65756e+06,3.07421,8.14013,93.2997,10.0
379043.0,4.65758e+06,3.07253,8.14013,93.2859,10.0
379024.0,4.65768e+06,3.05449,8.14013,93.2274,10.0
379032.0,4.65761e+06,3.05312,8.14013,92.7879,10.0
379027.0,4.65763e+06,3.0524,8.14013,92.8743,10.0
379036.0,4.65766e+06,3.0619,8.14013,93.3055,10.0
379049.0,4.65759e+06,3.07267,8.14013,93.2894,10.0
379077.0,4.65788e+06,3.04821,8.14013,93.5873,10.0
378638.0,4.65733e+06,2.82843,8.14013,99.8562,10.0
378594.0,4.6573e+06,2.8343,8.14013,99.6761,10.0
378609.0,4.65733e+06,2.80595,8.14013,100.435,10.0
378658.0,4.65731e+06,2.88254,8.14013,98.4529,10.0
378605.0,4.65728e+06,2.87692,8.14013,98.5678,10.0
378580.0,4.65728e+06,2.85999,8.14013,98.9895,10.0
378569.0,4.65725e+06,2.88262,8.14013,98.3782,10.0
378948.0,4.65743e+06,3.01884,8.14013,95.1122,10.0
378963.0,4.65744e+06,3.03333,8.14013,94.7194,10.0
378976.0,4.65743e+06,3.05192,8.14013,94.1769,10.0
378988.0,4.65743e+06,3.06329,8.14013,93.8387,10.0
378995.0,4.65741e+06,3.0771,8.14013,93.4085,10.0
378994.0,4.65744e+06,3.06169,8.14013,93.8911,10.0
379024.0,4.65747e+06,3.07705,8.14013,93.3756,10.0
379033.0,4.65748e+06,3.0788,8.14013,93.3168,10.0
379057.0,4.65754e+06,3.07909,8.14013,93.26,10.0
379058.0,4.65756e+06,3.0776,8.14013,93.267,10.0
379064.0,4.65753e+06,3.0816,8.14013,93.2401,10.0
379049.0,4.65753e+06,3.07905,8.14013,93.2706,10.0
379040.0,4.6575e+06,3.07959,8.14013,93.2867,10.0
379046.0,4.65751e+06,3.07991,8.14013,93.2693,10.0
378946.0,4.65741e+06,3.04123,8.14013,94.4509,10.0
378900.0,4.65738e+06,3.02217,8.14013,94.9267,10.0
378912.0,4.65739e+06,3.02481,8.14013,94.8703,10.0
378925.0,4.6574e+06,3.02455,8.14013,94.8986,10.0
378940.0,4.65739e+06,3.04635,8.14013,94.2965,10.0
378829.0,4.65737e+06,2.96616,8.14013,96.3382,10.0
378817.0,4.65736e+06,2.96533,8.14013,96.3496,10.0
378845.0,4.65736e+06,2.9881,8.14013,95.7792,10.0
378868.0,4.65735e+06,3.02022,8.14013,94.9332,10.0
378899.0,4.65737e+06,3.03374,8.14013,94.5974,10.0
378887.0,4.65736e+06,3.02756,8.14013,94.7539,10.0
378683.0,4.6573e+06,2.9237,8.14013,97.3499,10.0
378710.0,4.65731e+06,2.93041,8.14013,97.1789,10.0
378784.0,4.65734e+06,2.95707,8.14013,96.5375,10.0
378753.0,4.65733e+06,2.95168,8.14013,96.6528,10.0
378771.0,4.65733e+06,2.96157,8.14013,96.4075,10.0
378736.0,4.6573e+06,2.96114,8.14013,96.3861,10.0
379014.0,4.65783e+06,3.03692,8.14013,93.7433,10.0
379046.0,4.6577e+06,3.06096,8.14013,93.3792,10.0
379078.0,4.6577e+06,3.06868,8.14013,93.3143,10.0
379026.0,4.65774e+06,3.05174,8.14013,93.4481,10.0
379044.0,4.65778e+06,3.05237,8.14013,93.4949,10.0
379056.0,4.65758e+06,3.07575,8.14013,93.2793,10.0
379055.0,4.65767e+06,3.06635,8.14013,93.3273,10.0
379048.0,4.65762e+06,3.06892,8.14013,93.2782,10.0
379044.0,4.65765e+06,3.06589,8.14013,93.3092,10.0
379054.0,4.6576e+06,3.07239,8.14013,93.2917,10.0
379065.0,4.65759e+06,3.07604,8.14013,93.2706,10.0
379034.0,4.65787e+06,3.03547,8.14013,93.8237,10.0
379113.0,4.65797e+06,3.04507,8.14013,93.6549,10.0
381311.0,4.66101e+06,3.95039,8.14013,88.9001,10.0
381187.0,4.66088e+06,3.80635,8.14013,89.7229,10.0
381052.0,4.66074e+06,3.65448,8.14013,89.0705,10.0
380923.0,4.66059e+06,3.54876,8.14013,89.0726,10.0
378627.0,4.6573e+06,2.87223,8.14013,98.711,10.0
378654.0,4.65728e+06,2.91588,8.14013,97.5499,10.0
378598.0,4.65726e+06,2.89688,8.14013,98.021,10.0
378589.0,4.65723e+06,2.9177,8.14013,97.4317,10.0
378543.0,4.6572e+06,2.91095,8.14013,97.565,10.0
378558.0,4.65718e+06,2.9353,8.14013,96.9005,10.0
378557.0,4.65722e+06,2.89874,8.14013,97.9214,10.0
378963.0,4.65742e+06,3.05081,8.14013,94.195,10.0
378960.0,4.6574e+06,3.05475,8.14013,94.0749,10.0
378981.0,4.65742e+06,3.06496,8.14013,93.7855,10.0
379010.0,4.65744e+06,3.07695,8.14013,93.3965,10.0
379003.0,4.65743e+06,3.07689,8.14013,93.4056,10.0
379024.0,4.65745e+06,3.08078,8.14013,93.3135,10.0
379038.0,4.65747e+06,3.08159,8.14013,93.2807,10.0
379033.0,4.65746e+06,3.08174,8.14013,93.2863,10.0
379049.0,4.65748e+06,3.08301,8.14013,93.2522,10.0
379077.0,4.65756e+06,3.08169,8.14013,93.2277,10.0
379079.0,4.65752e+06,3.08481,8.14013,93.2104,10.0
379074.0,4.65754e+06,3.08251,8.14013,93.2269,10.0
379062.0,4.65751e+06,3.08257,8.14013,93.2379,10.0
379059.0,4.6575e+06,3.08351,8.14013,93.237,10.0
378946.0,4.65738e+06,3.05726,8.14013,93.9866,10.0
378956.0,4.65739e+06,3.0587,8.14013,93.957,10.0
378909.0,4.65735e+06,3.0474,8.14013,94.2296,10.0
378913.0,4.65737e+06,3.03918,8.14013,94.463,10.0
378929.0,4.65738e+06,3.0465,8.14013,94.2781,10.0
378850.0,4.65735e+06,3.00595,8.14013,95.3129,10.0
378819.0,4.65734e+06,2.98766,8.14013,95.7635,10.0
378834.0,4.65735e+06,2.99094,8.14013,95.693,10.0
378868.0,4.65734e+06,3.0301,8.14013,94.6592,10.0
378882.0,4.65734e+06,3.03626,8.14013,94.5065,10.0
378896.0,4.65735e+06,3.04189,8.14013,94.3666,10.0
378684.0,4.65727e+06,2.95454,8.14013,96.5127,10.0
378709.0,4.65729e+06,2.95705,8.14013,96.47,10.0
378803.0,4.65733e+06,2.98483,8.14013,95.823,10.0
378785.0,4.65732e+06,2.9814,8.14013,95.8973,10.0
378763.0,4.65731e+06,2.97807,8.14013,95.962,10.0
378805.0,4.65731e+06,3.00356,8.14013,95.3234,10.0
378730.0,4.65728e+06,2.97874,8.14013,95.9121,10.0
378734.0,4.65726e+06,2.9938,8.14013,95.517,10.0
378748.0,4.65729e+06,2.98274,8.14013,95.8237,10.0
379066.0,4.65783e+06,3.05159,8.14013,93.5229,10.0
379082.0,4.65767e+06,3.07219,8.14013,93.2835,10.0
379069.0,4.65774e+06,3.06287,8.14013,93.3745,10.0
379080.0,4.65758e+06,3.0804,8.14013,93.2317,10.0
379070.0,4.65764e+06,3.07229,8.14013,93.2914,10.0
379070.0,4.65761e+06,3.07503,8.14013,93.2732,10.0
379088.0,4.6576e+06,3.07963,8.14013,93.2292,10.0
379056.0,4.65792e+06,3.03484,8.14013,93.8656,10.0
379078.0,4.65796e+06,3.03394,8.14013,93.9005,10.0
379138.0,4.658e+06,3.04713,8.14013,93.6238,10.0
379102.0,4.65801e+06,3.03508,8.14013,93.8614,10.0
380814.0,4.66042e+06,3.46696,8.14013,88.9377,10.0
381536.0,4.66081e+06,3.9525,8.14013,88.9496,10.0
381236.0,4.66064e+06,3.71557,8.14013,88.3073,10.0
381025.0,4.66048e+06,3.56772,8.14013,88.3369,10.0
381733.0,4.66034e+06,3.81698,8.14013,88.3785,10.0
381760.0,4.66061e+06,3.95598,8.14013,89.035,10.0
378541.0,4.65714e+06,2.95185,8.14013,96.4199,10.0
378658.0,4.65725e+06,2.94885,8.14013,96.6434,10.0
378628.0,4.65726e+06,2.91143,8.14013,97.6523,10.0
378611.0,4.65724e+06,2.92084,8.14013,97.3662,10.0
378530.0,4.65717e+06,2.9246,8.14013,97.1692,10.0
378572.0,4.6572e+06,2.92811,8.14013,97.1176,10.0
378967.0,4.65739e+06,3.06743,8.14013,93.7098,10.0
378973.0,4.6574e+06,3.0662,8.14013,93.7461,10.0
379022.0,4.65743e+06,3.08222,8.14013,93.302,10.0
379009.0,4.65742e+06,3.08038,8.14013,93.3441,10.0
379039.0,4.65744e+06,3.08464,8.14013,93.2599,10.0
379053.0,4.65746e+06,3.0857,8.14013,93.2357,10.0
379072.0,4.65748e+06,3.08747,8.14013,93.2079,10.0
379102.0,4.65757e+06,3.0852,8.14013,93.1868,10.0
379090.0,4.65754e+06,3.08535,8.14013,93.1971,10.0
379084.0,4.6575e+06,3.08767,8.14013,93.1942,10.0
378961.0,4.65737e+06,3.06811,8.14013,93.6896,10.0
378925.0,4.65736e+06,3.05395,8.14013,94.0631,10.0
378961.0,4.65736e+06,3.07327,8.14013,93.5474,10.0
378942.0,4.65737e+06,3.06079,8.14013,93.8831,10.0
378856.0,4.65733e+06,3.0243,8.14013,94.8042,10.0
378863.0,4.65732e+06,3.03556,8.14013,94.5029,10.0
378839.0,4.65734e+06,3.0092,8.14013,95.2064,10.0
378880.0,4.65732e+06,3.04581,8.14013,94.2442,10.0
378922.0,4.65734e+06,3.05947,8.14013,93.91,10.0
378899.0,4.65733e+06,3.05042,8.14013,94.1402,10.0
378712.0,4.65726e+06,2.98193,8.14013,95.8105,10.0
378822.0,4.65732e+06,3.00713,8.14013,95.2446,10.0
378786.0,4.6573e+06,2.99929,8.14013,95.4184,10.0
378747.0,4.65727e+06,2.99522,8.14013,95.4908,10.0
378766.0,4.65728e+06,2.99763,8.14013,95.4462,10.0
378713.0,4.65724e+06,2.99585,8.14013,95.4356,10.0
378688.0,4.65724e+06,2.9805,8.14013,95.8208,10.0
379105.0,4.65778e+06,3.06552,8.14013,93.3342,10.0
379100.0,4.65765e+06,3.07708,8.14013,93.2352,10.0
379109.0,4.65768e+06,3.07581,8.14013,93.2376,10.0
379112.0,4.65772e+06,3.07274,8.14013,93.2594,10.0
379105.0,4.6576e+06,3.08333,8.14013,93.1925,10.0
379124.0,4.65764e+06,3.08275,8.14013,93.178,10.0
379129.0,4.65758e+06,3.08926,8.14013,93.1407,10.0
379098.0,4.65762e+06,3.07957,8.14013,93.2207,10.0
379113.0,4.65791e+06,3.05237,8.14013,93.52,10.0
379117.0,4.65785e+06,3.06116,8.14013,93.3849,10.0
379159.0,4.65781e+06,3.07395,8.14013,93.2176,10.0
379156.0,4.65795e+06,3.05775,8.14013,93.434,10.0
379139.0,4.65809e+06,3.03049,8.14013,93.9917,10.0
379218.0,4.65812e+06,3.04866,8.14013,93.6215,10.0
379122.0,4.65805e+06,3.03268,8.14013,93.9315,10.0
379255.0,4.65837e+06,2.98685,8.14013,95.2805,10.0
380700.0,4.66025e+06,3.39234,8.14013,89.0605,10.0
380964.0,4.66029e+06,3.49108,8.14013,88.2036,10.0
381451.0,4.66052e+06,3.77515,8.14013,87.9908,10.0
381165.0,4.66039e+06,3.59692,8.14013,87.9335,10.0
381985.0,4.66042e+06,3.95993,8.14013,89.1308,10.0
382144.0,4.65997e+06,3.83082,8.14013,88.7454,10.0
382210.0,4.66022e+06,3.96446,8.14013,89.2388,10.0
378517.0,4.65714e+06,2.93696,8.14013,96.8054,10.0
378661.0,4.65723e+06,2.9696,8.14013,96.0829,10.0
378680.0,4.65721e+06,2.99254,8.14013,95.4883,10.0
378638.0,4.65724e+06,2.94782,8.14013,96.6458,10.0
378620.0,4.65722e+06,2.95051,8.14013,96.5488,10.0
378601.0,4.6572e+06,2.95392,8.14013,96.4328,10.0
378561.0,4.65716e+06,2.95462,8.14013,96.3691,10.0
378561.0,4.65713e+06,2.97013,8.14013,95.9523,10.0
378584.0,4.65717e+06,2.95706,8.14013,96.3264,10.0
378986.0,4.6574e+06,3.07696,8.14013,93.4216,10.0
379007.0,4.6574e+06,3.08156,8.14013,93.3352,10.0
379045.0,4.65742e+06,3.08741,8.14013,93.2397,10.0
379026.0,4.65741e+06,3.08483,8.14013,93.2805,10.0
379060.0,4.65744e+06,3.08882,8.14013,93.2165,10.0
379076.0,4.65745e+06,3.09036,8.14013,93.1926,10.0
379098.0,4.65747e+06,3.09243,8.14013,93.1629,10.0
379103.0,4.65752e+06,3.08945,8.14013,93.1671,10.0
379119.0,4.65755e+06,3.09001,8.14013,93.148,10.0
379117.0,4.6575e+06,3.09405,8.14013,93.1362,10.0
378980.0,4.65737e+06,3.07813,8.14013,93.412,10.0
378977.0,4.65735e+06,3.07993,8.14013,93.3933,10.0
378944.0,4.65735e+06,3.06826,8.14013,93.679,10.0
378845.0,4.65732e+06,3.02896,8.14013,94.6633,10.0
378864.0,4.65731e+06,3.04447,8.14013,94.2617,10.0
378882.0,4.6573e+06,3.05401,8.14013,94.0304,10.0
378896.0,4.65731e+06,3.05607,8.14013,93.9874,10.0
378914.0,4.65732e+06,3.06319,8.14013,93.8104,10.0
378731.0,4.65724e+06,3.00183,8.14013,95.2931,10.0
378748.0,4.65725e+06,3.00761,8.14013,95.1522,10.0
378826.0,4.6573e+06,3.02478,8.14013,94.7567,10.0
378807.0,4.65729e+06,3.02007,8.14013,94.8661,10.0
378787.0,4.65728e+06,3.01666,8.14013,94.941,10.0
378810.0,4.65726e+06,3.03537,8.14013,94.4489,10.0
378767.0,4.65726e+06,3.01247,8.14013,95.0372,10.0
378728.0,4.65722e+06,3.01036,8.14013,95.053,10.0
378707.0,4.65722e+06,3.00191,8.14013,95.2626,10.0
379152.0,4.65775e+06,3.07815,8.14013,93.1845,10.0
379206.0,4.65782e+06,3.08182,8.14013,93.1114,10.0
379134.0,4.65766e+06,3.08238,8.14013,93.1716,10.0
379146.0,4.6577e+06,3.08152,8.14013,93.1659,10.0
379135.0,4.65761e+06,3.08724,8.14013,93.1436,10.0
379150.0,4.65764e+06,3.08751,8.14013,93.1266,10.0
379172.0,4.65788e+06,3.06939,8.14013,93.26,10.0
379225.0,4.65794e+06,3.07455,8.14013,93.1777,10.0
379175.0,4.65818e+06,3.01957,8.14013,94.2969,10.0
379328.0,4.65832e+06,3.04511,8.14013,93.7697,10.0
379213.0,4.65828e+06,3.00781,8.14013,94.6441,10.0
379194.0,4.65802e+06,3.05745,8.14013,93.4389,10.0
379373.0,4.65852e+06,2.97266,8.14013,95.8388,10.0
379308.0,4.65844e+06,2.97678,8.14013,95.6413,10.0
379474.0,4.65852e+06,3.04676,8.14013,93.8913,10.0
379435.0,4.65859e+06,2.96067,8.14013,96.2393,10.0
379553.0,4.65875e+06,2.86604,8.14013,98.8769,10.0
379492.0,4.65868e+06,2.93424,8.14013,97.0617,10.0
379620.0,4.65883e+06,2.80951,8.14013,100.445,10.0
379696.0,4.65889e+06,2.74712,8.14013,102.05,10.0
380579.0,4.66009e+06,3.31724,8.14013,89.7292,10.0
380726.0,4.6601e+06,3.37173,8.14013,88.807,10.0
380498.0,4.65991e+06,3.28424,8.14013,89.7418,10.0
380609.0,4.65976e+06,3.30807,8.14013,89.1287,10.0
380399.0,4.65974e+06,3.24885,8.14013,90.0791,10.0
381110.0,4.66012e+06,3.49091,8.14013,87.8427,10.0
380879.0,4.66011e+06,3.41929,8.14013,88.313,10.0
381550.0,4.6602e+06,3.66713,8.14013,87.8707,10.0
381318.0,4.66019e+06,3.5814,8.14013,87.613,10.0
381774.0,4.66015e+06,3.74172,8.14013,88.2264,10.0
381957.0,4.66019e+06,3.85172,8.14013,88.6948,10.0
382435.0,4.66002e+06,3.97086,8.14013,89.392,10.0
379845.0,4.65901e+06,2.5847,8.14013,105.876,10.0
379772.0,4.65894e+06,2.73418,8.14013,102.153,10.0
379903.0,4.65905e+06,2.5262,8.14013,107.366,10.0
379963.0,4.65908e+06,1.30729,8.14013,134.546,10.0
378505.0,4.65711e+06,2.94712,8.14013,96.5108,10.0
378517.0,4.65709e+06,2.96827,8.14013,95.9521,10.0
378535.0,4.65712e+06,2.96453,8.14013,96.0714,10.0
378650.0,4.65721e+06,2.97442,8.14013,95.9393,10.0
378635.0,4.65719e+06,2.97831,8.14013,95.819,10.0
378614.0,4.65716e+06,2.97963,8.14013,95.7616,10.0
378591.0,4.65714e+06,2.97905,8.14013,95.751,10.0
379106.0,4.65745e+06,3.09623,8.14013,93.1432,10.0
379001.0,4.65738e+06,3.08226,8.14013,93.3362,10.0
379025.0,4.65739e+06,3.08662,8.14013,93.2723,10.0
379065.0,4.65741e+06,3.09195,8.14013,93.2008,10.0
379044.0,4.65737e+06,3.09135,8.14013,93.2289,10.0
379047.0,4.6574e+06,3.08982,8.14013,93.2297,10.0
379085.0,4.65743e+06,3.09414,8.14013,93.1722,10.0
379125.0,4.65747e+06,3.09747,8.14013,93.1188,10.0
379149.0,4.65749e+06,3.1,8.14013,93.0848,10.0
379136.0,4.65752e+06,3.09541,8.14013,93.1114,10.0
379152.0,4.65755e+06,3.0957,8.14013,93.093,10.0
378996.0,4.65736e+06,3.08358,8.14013,93.3319,10.0
378940.0,4.65732e+06,3.07205,8.14013,93.5892,10.0
378963.0,4.65734e+06,3.07774,8.14013,93.4486,10.0
378933.0,4.6573e+06,3.07416,8.14013,93.5512,10.0
378868.0,4.65729e+06,3.05146,8.14013,94.0855,10.0
378849.0,4.65729e+06,3.04258,8.14013,94.2958,10.0
378905.0,4.65729e+06,3.06526,8.14013,93.7589,10.0
378747.0,4.65723e+06,3.01718,8.14013,94.8845,10.0
378767.0,4.65724e+06,3.02407,8.14013,94.7152,10.0
378833.0,4.65728e+06,3.04039,8.14013,94.3368,10.0
378788.0,4.65725e+06,3.03026,8.14013,94.5673,10.0
378705.0,4.65719e+06,3.01118,8.14013,95.0056,10.0
378744.0,4.65721e+06,3.02416,8.14013,94.6915,10.0
378725.0,4.6572e+06,3.01736,8.14013,94.8564,10.0
379193.0,4.65772e+06,3.08905,8.14013,93.0753,10.0
379204.0,4.65777e+06,3.08634,8.14013,93.0813,10.0
379165.0,4.65759e+06,3.09504,8.14013,93.0805,10.0
379180.0,4.65767e+06,3.09073,8.14013,93.0804,10.0
379225.0,4.65769e+06,3.09741,8.14013,93.0017,10.0
379178.0,4.65762e+06,3.09422,8.14013,93.0686,10.0
379285.0,4.658e+06,3.08075,8.14013,93.0803,10.0
379247.0,4.65786e+06,3.08636,8.14013,93.0434,10.0
379257.0,4.6578e+06,3.09368,8.14013,92.9848,10.0
379305.0,4.65792e+06,3.09255,8.14013,92.9491,10.0
379282.0,4.6582e+06,3.0535,8.14013,93.5559,10.0
379292.0,4.65809e+06,3.07196,8.14013,93.198,10.0
379422.0,4.65842e+06,3.05447,8.14013,93.6341,10.0
379558.0,4.65858e+06,3.06752,8.14013,93.4407,10.0
379665.0,4.65862e+06,3.10315,8.14013,92.6369,10.0
379616.0,4.65871e+06,3.04666,8.14013,94.0816,10.0
379689.0,4.65879e+06,3.04372,8.14013,94.2733,10.0
379772.0,4.65883e+06,3.09542,8.14013,92.9571,10.0
380745.0,4.65996e+06,3.35925,8.14013,88.6919,10.0
380320.0,4.65956e+06,3.22716,8.14013,90.2435,10.0
380238.0,4.65937e+06,3.20781,8.14013,90.4919,10.0
380484.0,4.65959e+06,3.27,8.14013,89.5691,10.0
381029.0,4.65993e+06,3.42961,8.14013,88.0909,10.0
381661.0,4.65998e+06,3.62686,8.14013,88.0047,10.0
381458.0,4.66002e+06,3.56961,8.14013,87.8175,10.0
381253.0,4.65995e+06,3.49384,8.14013,87.8098,10.0
381887.0,4.65996e+06,3.71026,8.14013,88.287,10.0
382353.0,4.65975e+06,3.82105,8.14013,88.917,10.0
383109.0,4.65942e+06,3.99751,8.14013,90.007,10.0
382884.0,4.65962e+06,3.9887,8.14013,89.812,10.0
382659.0,4.65982e+06,3.97912,8.14013,89.5888,10.0
379884.0,4.65892e+06,3.12846,8.14013,92.1712,10.0
380031.0,4.65904e+06,3.1663,8.14013,91.3356,10.0
380130.0,4.65921e+06,3.18229,8.14013,90.9945,10.0
378450.0,4.65701e+06,2.97053,8.14013,95.8208,10.0
378463.0,4.65704e+06,2.96609,8.14013,95.9545,10.0
378477.0,4.65706e+06,2.96073,8.14013,96.1144,10.0
378491.0,4.65709e+06,2.95473,8.14013,96.2888,10.0
378581.0,4.65711e+06,2.98722,8.14013,95.5252,10.0
378545.0,4.65708e+06,2.98178,8.14013,95.6287,10.0
