WKT,element
"POLYGON ((292.929 7.5 100.293,303.03 5.0 100.303,303.03 7.5 100.303,292.929 7.5 100.293))",238
"POLYGON ((292.929 7.5 100.293,303.03 7.5 100.303,292.929 10.0 100.293,292.929 7.5 100.293))",239
"POLYGON ((292.929 10.0 100.293,303.03 7.5 100.303,303.03 10.0 100.303,292.929 10.0 100.293))",240
"POLYGON ((303.03 0.0 100.303,313.131 0.0 100.313,303.03 2.5 100.303,303.03 0.0 100.303))",241
"POLYGON ((303.03 2.5 100.303,313.131 0.0 100.313,313.131 2.5 100.313,303.03 2.5 100.303))",242
"POLYGON ((303.03 2.5 100.303,313.131 2.5 100.313,303.03 5.0 100.303,303.03 2.5 100.303))",243
"POLYGON ((303.03 5.0 100.303,313.131 2.5 100.313,313.131 5.0 100.313,303.03 5.0 100.303))",244
"POLYGON ((303.03 5.0 100.303,313.131 5.0 100.313,303.03 7.5 100.303,303.03 5.0 100.303))",245
"POLYGON ((303.03 7.5 100.303,313.131 5.0 100.313,313.131 7.5 100.313,303.03 7.5 100.303))",246
"POLYGON ((303.03 7.5 100.303,313.131 7.5 100.313,303.03 10.0 100.303,303.03 7.5 100.303))",247
"POLYGON ((303.03 10.0 100.303,313.131 7.5 100.313,313.131 10.0 100.313,303.03 10.0 100.303))",248
"POLYGON ((313.131 0.0 100.313,323.232 0.0 100.323,313.131 2.5 100.313,313.131 0.0 100.313))",249
"POLYGON ((313.131 2.5 100.313,323.232 0.0 100.323,323.232 2.5 100.323,313.131 2.5 100.313))",250
"POLYGON ((313.131 2.5 100.313,323.232 2.5 100.323,313.131 5.0 100.313,313.131 2.5 100.313))",251
"POLYGON ((313.131 5.0 100.313,323.232 2.5 100.323,323.232 5.0 100.323,313.131 5.0 100.313))",252
"POLYGON ((313.131 5.0 100.313,323.232 5.0 100.323,313.131 7.5 100.313,313.131 5.0 100.313))",253
"POLYGON ((313.131 7.5 100.313,323.232 5.0 100.323,323.232 7.5 100.323,313.131 7.5 100.313))",254
"POLYGON ((313.131 7.5 100.313,323.232 7.5 100.323,313.131 10.0 100.313,313.131 7.5 100.313))",255
"POLYGON ((313.131 10.0 100.313,323.232 7.5 100.323,323.232 10.0 100.323,313.131 10.0 100.313))",256
"POLYGON ((323.232 0.0 100.323,333.333 0.0 100.333,323.232 2.5 100.323,323.232 0.0 100.323))",257
"POLYGON ((323.232 2.5 100.323,333.333 0.0 100.333,333.333 2.5 100.333,323.232 2.5 100.323))",258
"POLYGON ((323.232 2.5 100.323,333.333 2.5 100.333,323.232 5.0 100.323,323.232 2.5 100.323))",259
"POLYGON ((323.232 5.0 100.323,333.333 2.5 100.333,333.333 5.0 100.333,323.232 5.0 100.323))",260
"POLYGON ((323.232 5.0 100.323,333.333 5.0 100.333,323.232 7.5 100.323,323.232 5.0 100.323))",261
"POLYGON ((323.232 7.5 100.323,333.333 5.0 100.333,333.333 7.5 100.333,323.232 7.5 100.323))",262
"POLYGON ((323.232 7.5 100.323,333.333 7.5 100.333,323.232 10.0 100.323,323.232 7.5 100.323))",263
"POLYGON ((323.232 10.0 100.323,333.333 7.5 100.333,333.333 10.0 100.333,323.232 10.0 100.323))",264
"POLYGON ((333.333 0.0 100.333,343.434 0.0 100.343,333.333 2.5 100.333,333.333 0.0 100.333))",265
"POLYGON ((333.333 2.5 100.333,343.434 0.0 100.343,343.434 2.5 100.343,333.333 2.5 100.333))",266
"POLYGON ((333.333 2.5 100.333,343.434 2.5 100.343,333.333 5.0 100.333,333.333 2.5 100.333))",267
"POLYGON ((333.333 5.0 100.333,343.434 2.5 100.343,343.434 5.0 100.343,333.333 5.0 100.333))",268
"POLYGON ((333.333 5.0 100.333,343.434 5.0 100.343,333.333 7.5 100.333,333.333 5.0 100.333))",269
"POLYGON ((333.333 7.5 100.333,343.434 5.0 100.343,343.434 7.5 100.343,333.333 7.5 100.333))",270
"POLYGON ((333.333 7.5 100.333,343.434 7.5 100.343,333.333 10.0 100.333,333.333 7.5 100.333))",271
"POLYGON ((333.333 10.0 100.333,343.434 7.5 100.343,343.434 10.0 100.343,333.333 10.0 100.333))",272
"POLYGON ((343.434 0.0 100.343,353.535 0.0 100.354,343.434 2.5 100.343,343.434 0.0 100.343))",273
"POLYGON ((343.434 2.5 100.343,353.535 0.0 100.354,353.535 2.5 100.354,343.434 2.5 100.343))",274
"POLYGON ((343.434 2.5 100.343,353.535 2.5 100.354,343.434 5.0 100.343,343.434 2.5 100.343))",275
"POLYGON ((343.434 5.0 100.343,353.535 2.5 100.354,353.535 5.0 100.354,343.434 5.0 100.343))",276
"POLYGON ((343.434 5.0 100.343,353.535 5.0 100.354,343.434 7.5 100.343,343.434 5.0 100.343))",277
"POLYGON ((343.434 7.5 100.343,353.535 5.0 100.354,353.535 7.5 100.354,343.434 7.5 100.343))",278
"POLYGON ((343.434 7.5 100.343,353.535 7.5 100.354,343.434 10.0 100.343,343.434 7.5 100.343))",279
"POLYGON ((343.434 10.0 100.343,353.535 7.5 100.354,353.535 10.0 100.354,343.434 10.0 100.343))",280
"POLYGON ((353.535 0.0 100.354,363.636 0.0 100.364,353.535 2.5 100.354,353.535 0.0 100.354))",281
"POLYGON ((353.535 2.5 100.354,363.636 0.0 100.364,363.636 2.5 100.364,353.535 2.5 100.354))",282
"POLYGON ((353.535 2.5 100.354,363.636 2.5 100.364,353.535 5.0 100.354,353.535 2.5 100.354))",283
"POLYGON ((353.535 5.0 100.354,363.636 2.5 100.364,363.636 5.0 100.364,353.535 5.0 100.354))",284
"POLYGON ((353.535 5.0 100.354,363.636 5.0 100.364,353.535 7.5 100.354,353.535 5.0 100.354))",285
"POLYGON ((353.535 7.5 100.354,363.636 5.0 100.364,363.636 7.5 100.364,353.535 7.5 100.354))",286
"POLYGON ((353.535 7.5 100.354,363.636 7.5 100.364,353.535 10.0 100.354,353.535 7.5 100.354))",287
"POLYGON ((353.535 10.0 100.354,363.636 7.5 100.364,363.636 10.0 100.364,353.535 10.0 100.354))",288
"POLYGON ((363.636 0.0 100.364,373.737 0.0 100.374,363.636 2.5 100.364,363.636 0.0 100.364))",289
"POLYGON ((363.636 2.5 100.364,373.737 0.0 100.374,373.737 2.5 100.374,363.636 2.5 100.364))",290
"POLYGON ((363.636 2.5 100.364,373.737 2.5 100.374,363.636 5.0 100.364,363.636 2.5 100.364))",291
"POLYGON ((363.636 5.0 100.364,373.737 2.5 100.374,373.737 5.0 100.374,363.636 5.0 100.364))",292
"POLYGON ((363.636 5.0 100.364,373.737 5.0 100.374,363.636 7.5 100.364,363.636 5.0 100.364))",293
"POLYGON ((363.636 7.5 100.364,373.737 5.0 100.374,373.737 7.5 100.374,363.636 7.5 100.364))",294
"POLYGON ((363.636 7.5 100.364,373.737 7.5 100.374,363.636 10.0 100.364,363.636 7.5 100.364))",295
"POLYGON ((363.636 10.0 100.364,373.737 7.5 100.374,373.737 10.0 100.374,363.636 10.0 100.364))",296
"POLYGON ((373.737 0.0 100.374,383.838 0.0 100.384,373.737 2.5 100.374,373.737 0.0 100.374))",297
"POLYGON ((373.737 2.5 100.374,383.838 0.0 100.384,383.838 2.5 100.384,373.737 2.5 100.374))",298
"POLYGON ((373.737 2.5 100.374,383.838 2.5 100.384,373.737 5.0 100.374,373.737 2.5 100.374))",299
"POLYGON ((373.737 5.0 100.374,383.838 2.5 100.384,383.838 5.0 100.384,373.737 5.0 100.374))",300
"POLYGON ((373.737 5.0 100.374,383.838 5.0 100.384,373.737 7.5 100.374,373.737 5.0 100.374))",301
"POLYGON ((373.737 7.5 100.374,383.838 5.0 100.384,383.838 7.5 100.384,373.737 7.5 100.374))",302
"POLYGON ((373.737 7.5 100.374,383.838 7.5 100.384,373.737 10.0 100.374,373.737 7.5 100.374))",303
"POLYGON ((373.737 10.0 100.374,383.838 7.5 100.384,383.838 10.0 100.384,373.737 10.0 100.374))",304
"POLYGON ((383.838 0.0 100.384,393.939 0.0 100.394,383.838 2.5 100.384,383.838 0.0 100.384))",305
"POLYGON ((383.838 2.5 100.384,393.939 0.0 100.394,393.939 2.5 100.394,383.838 2.5 100.384))",306
"POLYGON ((383.838 2.5 100.384,393.939 2.5 100.394,383.838 5.0 100.384,383.838 2.5 100.384))",307
"POLYGON ((383.838 5.0 100.384,393.939 2.5 100.394,393.939 5.0 100.394,383.838 5.0 100.384))",308
"POLYGON ((383.838 5.0 100.384,393.939 5.0 100.394,383.838 7.5 100.384,383.838 5.0 100.384))",309
"POLYGON ((383.838 7.5 100.384,393.939 5.0 100.394,393.939 7.5 100.394,383.838 7.5 100.384))",310
"POLYGON ((383.838 7.5 100.384,393.939 7.5 100.394,383.838 10.0 100.384,383.838 7.5 100.384))",311
"POLYGON ((383.838 10.0 100.384,393.939 7.5 100.394,393.939 10.0 100.394,383.838 10.0 100.384))",312
"POLYGON ((393.939 0.0 100.394,404.04 0.0 100.404,393.939 2.5 100.394,393.939 0.0 100.394))",313
"POLYGON ((393.939 2.5 100.394,404.04 0.0 100.404,404.04 2.5 100.404,393.939 2.5 100.394))",314
"POLYGON ((393.939 2.5 100.394,404.04 2.5 100.404,393.939 5.0 100.394,393.939 2.5 100.394))",315
"POLYGON ((393.939 5.0 100.394,404.04 2.5 100.404,404.04 5.0 100.404,393.939 5.0 100.394))",316
"POLYGON ((393.939 5.0 100.394,404.04 5.0 100.404,393.939 7.5 100.394,393.939 5.0 100.394))",317
"POLYGON ((393.939 7.5 100.394,404.04 5.0 100.404,404.04 7.5 100.404,393.939 7.5 100.394))",318
"POLYGON ((393.939 7.5 100.394,404.04 7.5 100.404,393.939 10.0 100.394,393.939 7.5 100.394))",319
"POLYGON ((393.939 10.0 100.394,404.04 7.5 100.404,404.04 10.0 100.404,393.939 10.0 100.394))",320
"POLYGON ((404.04 0.0 100.404,414.141 0.0 100.414,404.04 2.5 100.404,404.04 0.0 100.404))",321
"POLYGON ((404.04 2.5 100.404,414.141 0.0 100.414,414.141 2.5 100.414,404.04 2.5 100.404))",322
"POLYGON ((404.04 2.5 100.404,414.141 2.5 100.414,404.04 5.0 100.404,404.04 2.5 100.404))",323
"POLYGON ((404.04 5.0 100.404,414.141 2.5 100.414,414.141 5.0 100.414,404.04 5.0 100.404))",324
"POLYGON ((404.04 5.0 100.404,414.141 5.0 100.414,404.04 7.5 100.404,404.04 5.0 100.404))",325
"POLYGON ((404.04 7.5 100.404,414.141 5.0 100.414,414.141 7.5 100.414,404.04 7.5 100.404))",326
"POLYGON ((404.04 7.5 100.404,414.141 7.5 100.414,404.04 10.0 100.404,404.04 7.5 100.404))",327
"POLYGON ((404.04 10.0 100.404,414.141 7.5 100.414,414.141 10.0 100.414,404.04 10.0 100.404))",328
"POLYGON ((414.141 0.0 100.414,424.242 0.0 100.424,414.141 2.5 100.414,414.141 0.0 100.414))",329
"POLYGON ((414.141 2.5 100.414,424.242 0.0 100.424,424.242 2.5 100.424,414.141 2.5 100.414))",330
"POLYGON ((414.141 2.5 100.414,424.242 2.5 100.424,414.141 5.0 100.414,414.141 2.5 100.414))",331
"POLYGON ((414.141 5.0 100.414,424.242 2.5 100.424,424.242 5.0 100.424,414.141 5.0 100.414))",332
"POLYGON ((414.141 5.0 100.414,424.242 5.0 100.424,414.141 7.5 100.414,414.141 5.0 100.414))",333
"POLYGON ((414.141 7.5 100.414,424.242 5.0 100.424,424.242 7.5 100.424,414.141 7.5 100.414))",334
"POLYGON ((414.141 7.5 100.414,424.242 7.5 100.424,414.141 10.0 100.414,414.141 7.5 100.414))",335
"POLYGON ((414.141 10.0 100.414,424.242 7.5 100.424,424.242 10.0 100.424,414.141 10.0 100.414))",336
"POLYGON ((424.242 0.0 100.424,434.343 0.0 100.434,424.242 2.5 100.424,424.242 0.0 100.424))",337
"POLYGON ((424.242 2.5 100.424,434.343 0.0 100.434,434.343 2.5 100.434,424.242 2.5 100.424))",338
"POLYGON ((424.242 2.5 100.424,434.343 2.5 100.434,424.242 5.0 100.424,424.242 2.5 100.424))",339
"POLYGON ((424.242 5.0 100.424,434.343 2.5 100.434,434.343 5.0 100.434,424.242 5.0 100.424))",340
"POLYGON ((424.242 5.0 100.424,434.343 5.0 100.434,424.242 7.5 100.424,424.242 5.0 100.424))",341
"POLYGON ((424.242 7.5 100.424,434.343 5.0 100.434,434.343 7.5 100.434,424.242 7.5 100.424))",342
"POLYGON ((424.242 7.5 100.424,434.343 7.5 100.434,424.242 10.0 100.424,424.242 7.5 100.424))",343
"POLYGON ((424.242 10.0 100.424,434.343 7.5 100.434,434.343 10.0 100.434,424.242 10.0 100.424))",344
"POLYGON ((434.343 0.0 100.434,444.444 0.0 100.444,434.343 2.5 100.434,434.343 0.0 100.434))",345
"POLYGON ((434.343 2.5 100.434,444.444 0.0 100.444,444.444 2.5 100.444,434.343 2.5 100.434))",346
"POLYGON ((434.343 2.5 100.434,444.444 2.5 100.444,434.343 5.0 100.434,434.343 2.5 100.434))",347
"POLYGON ((434.343 5.0 100.434,444.444 2.5 100.444,444.444 5.0 100.444,434.343 5.0 100.434))",348
"POLYGON ((434.343 5.0 100.434,444.444 5.0 100.444,434.343 7.5 100.434,434.343 5.0 100.434))",349
"POLYGON ((434.343 7.5 100.434,444.444 5.0 100.444,444.444 7.5 100.444,434.343 7.5 100.434))",350
"POLYGON ((434.343 7.5 100.434,444.444 7.5 100.444,434.343 10.0 100.434,434.343 7.5 100.434))",351
"POLYGON ((434.343 10.0 100.434,444.444 7.5 100.444,444.444 10.0 100.444,434.343 10.0 100.434))",352
"POLYGON ((444.444 0.0 100.444,454.545 0.0 100.455,444.444 2.5 100.444,444.444 0.0 100.444))",353
"POLYGON ((444.444 2.5 100.444,454.545 0.0 100.455,454.545 2.5 100.455,444.444 2.5 100.444))",354
"POLYGON ((444.444 2.5 100.444,454.545 2.5 100.455,444.444 5.0 100.444,444.444 2.5 100.444))",355
"POLYGON ((444.444 5.0 100.444,454.545 2.5 100.455,454.545 5.0 100.455,444.444 5.0 100.444))",356
"POLYGON ((444.444 5.0 100.444,454.545 5.0 100.455,444.444 7.5 100.444,444.444 5.0 100.444))",357
"POLYGON ((444.444 7.5 100.444,454.545 5.0 100.455,454.545 7.5 100.455,444.444 7.5 100.444))",358
"POLYGON ((444.444 7.5 100.444,454.545 7.5 100.455,444.444 10.0 100.444,444.444 7.5 100.444))",359
"POLYGON ((444.444 10.0 100.444,454.545 7.5 100.455,454.545 10.0 100.455,444.444 10.0 100.444))",360
"POLYGON ((454.545 0.0 100.455,464.646 0.0 100.465,454.545 2.5 100.455,454.545 0.0 100.455))",361
"POLYGON ((454.545 2.5 100.455,464.646 0.0 100.465,464.646 2.5 100.465,454.545 2.5 100.455))",362
"POLYGON ((454.545 2.5 100.455,464.646 2.5 100.465,454.545 5.0 100.455,454.545 2.5 100.455))",363
"POLYGON ((454.545 5.0 100.455,464.646 2.5 100.465,464.646 5.0 100.465,454.545 5.0 100.455))",364
"POLYGON ((454.545 5.0 100.455,464.646 5.0 100.465,454.545 7.5 100.455,454.545 5.0 100.455))",365
"POLYGON ((454.545 7.5 100.455,464.646 5.0 100.465,464.646 7.5 100.465,454.545 7.5 100.455))",366
"POLYGON ((454.545 7.5 100.455,464.646 7.5 100.465,454.545 10.0 100.455,454.545 7.5 100.455))",367
"POLYGON ((454.545 10.0 100.455,464.646 7.5 100.465,464.646 10.0 100.465,454.545 10.0 100.455))",368
"POLYGON ((464.646 0.0 100.465,474.747 0.0 100.475,464.646 2.5 100.465,464.646 0.0 100.465))",369
"POLYGON ((464.646 2.5 100.465,474.747 0.0 100.475,474.747 2.5 100.475,464.646 2.5 100.465))",370
"POLYGON ((464.646 2.5 100.465,474.747 2.5 100.475,464.646 5.0 100.465,464.646 2.5 100.465))",371
"POLYGON ((464.646 5.0 100.465,474.747 2.5 100.475,474.747 5.0 100.475,464.646 5.0 100.465))",372
"POLYGON ((464.646 5.0 100.465,474.747 5.0 100.475,464.646 7.5 100.465,464.646 5.0 100.465))",373
"POLYGON ((464.646 7.5 100.465,474.747 5.0 100.475,474.747 7.5 100.475,464.646 7.5 100.465))",374
"POLYGON ((464.646 7.5 100.465,474.747 7.5 100.475,464.646 10.0 100.465,464.646 7.5 100.465))",375
"POLYGON ((464.646 10.0 100.465,474.747 7.5 100.475,474.747 10.0 100.475,464.646 10.0 100.465))",376
"POLYGON ((474.747 0.0 100.475,484.848 0.0 100.485,474.747 2.5 100.475,474.747 0.0 100.475))",377
"POLYGON ((474.747 2.5 100.475,484.848 0.0 100.485,484.848 2.5 100.485,474.747 2.5 100.475))",378
"POLYGON ((474.747 2.5 100.475,484.848 2.5 100.485,474.747 5.0 100.475,474.747 2.5 100.475))",379
"POLYGON ((474.747 5.0 100.475,484.848 2.5 100.485,484.848 5.0 100.485,474.747 5.0 100.475))",380
"POLYGON ((474.747 5.0 100.475,484.848 5.0 100.485,474.747 7.5 100.475,474.747 5.0 100.475))",381
"POLYGON ((474.747 7.5 100.475,484.848 5.0 100.485,484.848 7.5 100.485,474.747 7.5 100.475))",382
"POLYGON ((474.747 7.5 100.475,484.848 7.5 100.485,474.747 10.0 100.475,474.747 7.5 100.475))",383
"POLYGON ((474.747 10.0 100.475,484.848 7.5 100.485,484.848 10.0 100.485,474.747 10.0 100.475))",384
"POLYGON ((484.848 0.0 100.485,494.949 0.0 100.495,484.848 2.5 100.485,484.848 0.0 100.485))",385
"POLYGON ((484.848 2.5 100.485,494.949 0.0 100.495,494.949 2.5 100.495,484.848 2.5 100.485))",386
"POLYGON ((484.848 2.5 100.485,494.949 2.5 100.495,484.848 5.0 100.485,484.848 2.5 100.485))",387
"POLYGON ((484.848 5.0 100.485,494.949 2.5 100.495,494.949 5.0 100.495,484.848 5.0 100.485))",388
"POLYGON ((484.848 5.0 100.485,494.949 5.0 100.495,484.848 7.5 100.485,484.848 5.0 100.485))",389
"POLYGON ((484.848 7.5 100.485,494.949 5.0 100.495,494.949 7.5 100.495,484.848 7.5 100.485))",390
"POLYGON ((484.848 7.5 100.485,494.949 7.5 100.495,484.848 10.0 100.485,484.848 7.5 100.485))",391
"POLYGON ((484.848 10.0 100.485,494.949 7.5 100.495,494.949 10.0 100.495,484.848 10.0 100.485))",392
"POLYGON ((494.949 0.0 100.495,505.051 0.0 100.505,494.949 2.5 100.495,494.949 0.0 100.495))",393
"POLYGON ((494.949 2.5 100.495,505.051 0.0 100.505,505.051 2.5 100.505,494.949 2.5 100.495))",394
"POLYGON ((494.949 2.5 100.495,505.051 2.5 100.505,494.949 5.0 100.495,494.949 2.5 100.495))",395
"POLYGON ((494.949 5.0 100.495,505.051 2.5 100.505,505.051 5.0 100.505,494.949 5.0 100.495))",396
"POLYGON ((494.949 5.0 100.495,505.051 5.0 100.505,494.949 7.5 100.495,494.949 5.0 100.495))",397
"POLYGON ((494.949 7.5 100.495,505.051 5.0 100.505,505.051 7.5 100.505,494.949 7.5 100.495))",398
"POLYGON ((494.949 7.5 100.495,505.051 7.5 100.505,494.949 10.0 100.495,494.949 7.5 100.495))",399
"POLYGON ((494.949 10.0 100.495,505.051 7.5 100.505,505.051 10.0 100.505,494.949 10.0 100.495))",400
"POLYGON ((505.051 0.0 100.505,515.152 0.0 100.515,505.051 2.5 100.505,505.051 0.0 100.505))",401
"POLYGON ((505.051 2.5 100.505,515.152 0.0 100.515,515.152 2.5 100.515,505.051 2.5 100.505))",402
"POLYGON ((505.051 2.5 100.505,515.152 2.5 100.515,505.051 5.0 100.505,505.051 2.5 100.505))",403
"POLYGON ((505.051 5.0 100.505,515.152 2.5 100.515,515.152 5.0 100.515,505.051 5.0 100.505))",404
"POLYGON ((505.051 5.0 100.505,515.152 5.0 100.515,505.051 7.5 100.505,505.051 5.0 100.505))",405
"POLYGON ((505.051 7.5 100.505,515.152 5.0 100.515,515.152 7.5 100.515,505.051 7.5 100.505))",406
"POLYGON ((505.051 7.5 100.505,515.152 7.5 100.515,505.051 10.0 100.505,505.051 7.5 100.505))",407
"POLYGON ((505.051 10.0 100.505,515.152 7.5 100.515,515.152 10.0 100.515,505.051 10.0 100.505))",408
"POLYGON ((515.152 0.0 100.515,525.253 0.0 100.525,515.152 2.5 100.515,515.152 0.0 100.515))",409
"POLYGON ((515.152 2.5 100.515,525.253 0.0 100.525,525.253 2.5 100.525,515.152 2.5 100.515))",410
"POLYGON ((515.152 2.5 100.515,525.253 2.5 100.525,515.152 5.0 100.515,515.152 2.5 100.515))",411
"POLYGON ((515.152 5.0 100.515,525.253 2.5 100.525,525.253 5.0 100.525,515.152 5.0 100.515))",412
"POLYGON ((515.152 5.0 100.515,525.253 5.0 100.525,515.152 7.5 100.515,515.152 5.0 100.515))",413
"POLYGON ((515.152 7.5 100.515,525.253 5.0 100.525,525.253 7.5 100.525,515.152 7.5 100.515))",414
"POLYGON ((515.152 7.5 100.515,525.253 7.5 100.525,515.152 10.0 100.515,515.152 7.5 100.515))",415
"POLYGON ((515.152 10.0 100.515,525.253 7.5 100.525,525.253 10.0 100.525,515.152 10.0 100.515))",416
"POLYGON ((525.253 0.0 100.525,535.354 0.0 100.535,525.253 2.5 100.525,525.253 0.0 100.525))",417
"POLYGON ((525.253 2.5 100.525,535.354 0.0 100.535,535.354 2.5 100.535,525.253 2.5 100.525))",418
"POLYGON ((525.253 2.5 100.525,535.354 2.5 100.535,525.253 5.0 100.525,525.253 2.5 100.525))",419
"POLYGON ((525.253 5.0 100.525,535.354 2.5 100.535,535.354 5.0 100.535,525.253 5.0 100.525))",420
"POLYGON ((525.253 5.0 100.525,535.354 5.0 100.535,525.253 7.5 100.525,525.253 5.0 100.525))",421
"POLYGON ((525.253 7.5 100.525,535.354 5.0 100.535,535.354 7.5 100.535,525.253 7.5 100.525))",422
"POLYGON ((525.253 7.5 100.525,535.354 7.5 100.535,525.253 10.0 100.525,525.253 7.5 100.525))",423
"POLYGON ((525.253 10.0 100.525,535.354 7.5 100.535,535.354 10.0 100.535,525.253 10.0 100.525))",424
"POLYGON ((535.354 0.0 100.535,545.455 0.0 100.545,535.354 2.5 100.535,535.354 0.0 100.535))",425
"POLYGON ((535.354 2.5 100.535,545.455 0.0 100.545,545.455 2.5 100.545,535.354 2.5 100.535))",426
"POLYGON ((535.354 2.5 100.535,545.455 2.5 100.545,535.354 5.0 100.535,535.354 2.5 100.535))",427
"POLYGON ((535.354 5.0 100.535,545.455 2.5 100.545,545.455 5.0 100.545,535.354 5.0 100.535))",428
"POLYGON ((535.354 5.0 100.535,545.455 5.0 100.545,535.354 7.5 100.535,535.354 5.0 100.535))",429
"POLYGON ((535.354 7.5 100.535,545.455 5.0 100.545,545.455 7.5 100.545,535.354 7.5 100.535))",430
"POLYGON ((535.354 7.5 100.535,545.455 7.5 100.545,535.354 10.0 100.535,535.354 7.5 100.535))",431
"POLYGON ((535.354 10.0 100.535,545.455 7.5 100.545,545.455 10.0 100.545,535.354 10.0 100.535))",432
"POLYGON ((545.455 0.0 100.545,555.556 0.0 100.556,545.455 2.5 100.545,545.455 0.0 100.545))",433
"POLYGON ((545.455 2.5 100.545,555.556 0.0 100.556,555.556 2.5 100.556,545.455 2.5 100.545))",434
"POLYGON ((545.455 2.5 100.545,555.556 2.5 100.556,545.455 5.0 100.545,545.455 2.5 100.545))",435
"POLYGON ((545.455 5.0 100.545,555.556 2.5 100.556,555.556 5.0 100.556,545.455 5.0 100.545))",436
"POLYGON ((545.455 5.0 100.545,555.556 5.0 100.556,545.455 7.5 100.545,545.455 5.0 100.545))",437
"POLYGON ((545.455 7.5 100.545,555.556 5.0 100.556,555.556 7.5 100.556,545.455 7.5 100.545))",438
"POLYGON ((545.455 7.5 100.545,555.556 7.5 100.556,545.455 10.0 100.545,545.455 7.5 100.545))",439
"POLYGON ((545.455 10.0 100.545,555.556 7.5 100.556,555.556 10.0 100.556,545.455 10.0 100.545))",440
"POLYGON ((555.556 0.0 100.556,565.657 0.0 100.566,555.556 2.5 100.556,555.556 0.0 100.556))",441
"POLYGON ((555.556 2.5 100.556,565.657 0.0 100.566,565.657 2.5 100.566,555.556 2.5 100.556))",442
"POLYGON ((555.556 2.5 100.556,565.657 2.5 100.566,555.556 5.0 100.556,555.556 2.5 100.556))",443
"POLYGON ((555.556 5.0 100.556,565.657 2.5 100.566,565.657 5.0 100.566,555.556 5.0 100.556))",444
"POLYGON ((555.556 5.0 100.556,565.657 5.0 100.566,555.556 7.5 100.556,555.556 5.0 100.556))",445
"POLYGON ((555.556 7.5 100.556,565.657 5.0 100.566,565.657 7.5 100.566,555.556 7.5 100.556))",446
"POLYGON ((555.556 7.5 100.556,565.657 7.5 100.566,555.556 10.0 100.556,555.556 7.5 100.556))",447
"POLYGON ((555.556 10.0 100.556,565.657 7.5 100.566,565.657 10.0 100.566,555.556 10.0 100.556))",448
"POLYGON ((565.657 0.0 100.566,575.758 0.0 100.576,565.657 2.5 100.566,565.657 0.0 100.566))",449
"POLYGON ((565.657 2.5 100.566,575.758 0.0 100.576,575.758 2.5 100.576,565.657 2.5 100.566))",450
"POLYGON ((565.657 2.5 100.566,575.758 2.5 100.576,565.657 5.0 100.566,565.657 2.5 100.566))",451
"POLYGON ((565.657 5.0 100.566,575.758 2.5 100.576,575.758 5.0 100.576,565.657 5.0 100.566))",452
"POLYGON ((565.657 5.0 100.566,575.758 5.0 100.576,565.657 7.5 100.566,565.657 5.0 100.566))",453
"POLYGON ((565.657 7.5 100.566,575.758 5.0 100.576,575.758 7.5 100.576,565.657 7.5 100.566))",454
"POLYGON ((565.657 7.5 100.566,575.758 7.5 100.576,565.657 10.0 100.566,565.657 7.5 100.566))",455
"POLYGON ((565.657 10.0 100.566,575.758 7.5 100.576,575.758 10.0 100.576,565.657 10.0 100.566))",456
"POLYGON ((575.758 0.0 100.576,585.859 0.0 100.586,575.758 2.5 100.576,575.758 0.0 100.576))",457
"POLYGON ((575.758 2.5 100.576,585.859 0.0 100.586,585.859 2.5 100.586,575.758 2.5 100.576))",458
"POLYGON ((575.758 2.5 100.576,585.859 2.5 100.586,575.758 5.0 100.576,575.758 2.5 100.576))",459
"POLYGON ((575.758 5.0 100.576,585.859 2.5 100.586,585.859 5.0 100.586,575.758 5.0 100.576))",460
"POLYGON ((575.758 5.0 100.576,585.859 5.0 100.586,575.758 7.5 100.576,575.758 5.0 100.576))",461
"POLYGON ((575.758 7.5 100.576,585.859 5.0 100.586,585.859 7.5 100.586,575.758 7.5 100.576))",462
"POLYGON ((575.758 7.5 100.576,585.859 7.5 100.586,575.758 10.0 100.576,575.758 7.5 100.576))",463
"POLYGON ((575.758 10.0 100.576,585.859 7.5 100.586,585.859 10.0 100.586,575.758 10.0 100.576))",464
"POLYGON ((585.859 0.0 100.586,595.96 0.0 100.596,585.859 2.5 100.586,585.859 0.0 100.586))",465
"POLYGON ((585.859 2.5 100.586,595.96 0.0 100.596,595.96 2.5 100.596,585.859 2.5 100.586))",466
"POLYGON ((585.859 2.5 100.586,595.96 2.5 100.596,585.859 5.0 100.586,585.859 2.5 100.586))",467
"POLYGON ((585.859 5.0 100.586,595.96 2.5 100.596,595.96 5.0 100.596,585.859 5.0 100.586))",468
"POLYGON ((585.859 5.0 100.586,595.96 5.0 100.596,585.859 7.5 100.586,585.859 5.0 100.586))",469
"POLYGON ((585.859 7.5 100.586,595.96 5.0 100.596,595.96 7.5 100.596,585.859 7.5 100.586))",470
"POLYGON ((585.859 7.5 100.586,595.96 7.5 100.596,585.859 10.0 100.586,585.859 7.5 100.586))",471
"POLYGON ((585.859 10.0 100.586,595.96 7.5 100.596,595.96 10.0 100.596,585.859 10.0 100.586))",472
"POLYGON ((595.96 0.0 100.596,606.061 0.0 100.606,595.96 2.5 100.596,595.96 0.0 100.596))",473
"POLYGON ((595.96 2.5 100.596,606.061 0.0 100.606,606.061 2.5 100.606,595.96 2.5 100.596))",474
