WKT,node
"POINT (482491.212 4736209.791 0.000)",609
"POINT (482489.547 4736215.750 0.000)",610
"POINT (482487.795 4736221.322 0.000)",611
"POINT (482486.020 4736226.457 0.000)",612
"POINT (482484.269 4736231.234 0.000)",613
"POINT (482482.564 4736235.756 0.000)",614
"POINT (482480.908 4736240.118 0.000)",615
"POINT (482479.302 4736244.406 0.000)",616
"POINT (482477.748 4736248.700 0.000)",617
"POINT (482476.267 4736253.070 0.000)",618
"POINT (482474.892 4736257.554 0.000)",619
"POINT (482473.655 4736262.156 0.000)",620
"POINT (482472.574 4736266.849 0.000)",621
"POINT (482471.644 4736271.596 0.000)",622
"POINT (482470.847 4736276.365 0.000)",623
"POINT (482470.159 4736281.146 0.000)",624
"POINT (482469.561 4736285.938 0.000)",625
"POINT (482469.041 4736290.754 0.000)",626
"POINT (482468.593 4736295.614 0.000)",627
"POINT (482468.213 4736300.552 0.000)",628
"POINT (482467.901 4736305.608 0.000)",629
"POINT (482467.664 4736310.835 0.000)",630
"POINT (482467.512 4736316.302 0.000)",631
"POINT (482467.469 4736322.096 0.000)",632
"POINT (482467.596 4736328.328 0.000)",633
"POINT (482468.046 4736335.075 0.000)",634
"POINT (482469.043 4736342.265 0.000)",635
"POINT (482470.747 4736349.605 0.000)",636
"POINT (482473.092 4736356.763 0.000)",637
"POINT (482475.906 4736363.567 0.000)",638
"POINT (482479.053 4736369.976 0.000)",639
"POINT (482482.446 4736375.999 0.000)",640
"POINT (482486.002 4736381.666 0.000)",641
"POINT (482489.660 4736387.044 0.000)",642
"POINT (482493.397 4736392.216 0.000)",643
"POINT (482497.225 4736397.259 0.000)",644
"POINT (482501.183 4736402.242 0.000)",645
"POINT (482505.336 4736407.212 0.000)",646
"POINT (482509.779 4736412.164 0.000)",647
"POINT (482514.589 4736417.000 0.000)",648
"POINT (482519.753 4736421.533 0.000)",649
"POINT (482525.121 4736425.594 0.000)",650
"POINT (482530.485 4736429.144 0.000)",651
"POINT (482535.714 4736432.251 0.000)",652
"POINT (482540.771 4736435.012 0.000)",653
"POINT (482545.686 4736437.505 0.000)",654
"POINT (482550.512 4736439.762 0.000)",655
"POINT (482555.292 4736441.785 0.000)",656
"POINT (482560.049 4736443.561 0.000)",657
"POINT (482564.791 4736445.075 0.000)",658
"POINT (482569.517 4736446.313 0.000)",659
"POINT (482574.219 4736447.262 0.000)",660
"POINT (482578.878 4736447.904 0.000)",661
"POINT (482583.460 4736448.224 0.000)",662
"POINT (482587.917 4736448.215 0.000)",663
"POINT (482592.193 4736447.893 0.000)",664
"POINT (482596.246 4736447.303 0.000)",665
"POINT (482600.064 4736446.502 0.000)",666
"POINT (482603.669 4736445.541 0.000)",667
"POINT (482607.100 4736444.455 0.000)",668
"POINT (482610.404 4736443.257 0.000)",669
"POINT (482613.643 4736441.949 0.000)",670
"POINT (482616.882 4736440.513 0.000)",671
"POINT (482620.199 4736438.926 0.000)",672
"POINT (482623.682 4736437.174 0.000)",673
"POINT (482627.410 4736435.274 0.000)",674
"POINT (482631.424 4736433.288 0.000)",675
"POINT (482635.691 4736431.299 0.000)",676
"POINT (482640.126 4736429.364 0.000)",677
"POINT (482644.650 4736427.497 0.000)",678
"POINT (482649.211 4736425.693 0.000)",679
"POINT (482653.790 4736423.940 0.000)",680
"POINT (482658.385 4736422.229 0.000)",681
"POINT (482663.008 4736420.556 0.000)",682
"POINT (482667.672 4736418.924 0.000)",683
"POINT (482672.385 4736417.340 0.000)",684
"POINT (482677.153 4736415.819 0.000)",685
"POINT (482681.974 4736414.379 0.000)",686
"POINT (482686.837 4736413.045 0.000)",687
"POINT (482691.719 4736411.845 0.000)",688
"POINT (482696.586 4736410.800 0.000)",689
"POINT (482701.403 4736409.925 0.000)",690
"POINT (482706.138 4736409.225 0.000)",691
"POINT (482710.768 4736408.692 0.000)",692
"POINT (482715.291 4736408.316 0.000)",693
"POINT (482719.714 4736408.085 0.000)",694
"POINT (482724.064 4736407.988 0.000)",695
"POINT (482728.373 4736408.017 0.000)",696
"POINT (482732.676 4736408.163 0.000)",697
"POINT (482737.008 4736408.419 0.000)",698
"POINT (482741.400 4736408.779 0.000)",699
"POINT (482745.878 4736409.239 0.000)",700
"POINT (482750.459 4736409.794 0.000)",701
"POINT (482755.146 4736410.441 0.000)",702
"POINT (482759.920 4736411.182 0.000)",703
"POINT (482764.736 4736412.016 0.000)",704
"POINT (482769.527 4736412.940 0.000)",705
"POINT (482774.200 4736413.931 0.000)",706
"POINT (482778.674 4736414.935 0.000)",707
"POINT (482782.928 4736415.877 0.000)",708
"POINT (482787.008 4736416.708 0.000)",709
"POINT (482790.978 4736417.418 0.000)",710
"POINT (482794.889 4736418.031 0.000)",711
"POINT (482798.769 4736418.550 0.000)",712
"POINT (482802.658 4736419.000 0.000)",713
"POINT (482806.565 4736419.397 0.000)",714
"POINT (482810.479 4736419.743 0.000)",715
"POINT (482814.426 4736420.038 0.000)",716
"POINT (482818.425 4736420.288 0.000)",717
"POINT (482822.456 4736420.511 0.000)",718
"POINT (482826.510 4736420.734 0.000)",719
"POINT (482830.579 4736420.979 0.000)",720
"POINT (482507.724 4736162.545 0.000)",721
"POINT (482505.035 4736168.731 0.000)",722
"POINT (482502.417 4736174.803 0.000)",723
"POINT (482499.793 4736180.652 0.000)",724
"POINT (482497.249 4736186.256 0.000)",725
"POINT (482494.918 4736191.749 0.000)",726
"POINT (482492.886 4736197.372 0.000)",727
"POINT (482491.143 4736203.279 0.000)",728
"POINT (482489.554 4736209.357 0.000)",729
"POINT (482487.968 4736215.296 0.000)",730
"POINT (482486.335 4736220.853 0.000)",731
"POINT (482484.670 4736225.987 0.000)",732
"POINT (482483.002 4736230.771 0.000)",733
"POINT (482481.353 4736235.303 0.000)",734
"POINT (482479.729 4736239.675 0.000)",735
"POINT (482478.131 4736243.973 0.000)",736
"POINT (482476.565 4736248.282 0.000)",737
"POINT (482475.055 4736252.673 0.000)",738
"POINT (482473.645 4736257.191 0.000)",739
"POINT (482472.378 4736261.835 0.000)",740
"POINT (482471.276 4736266.573 0.000)",741
"POINT (482470.339 4736271.360 0.000)",742
"POINT (482469.538 4736276.163 0.000)",743
"POINT (482468.848 4736280.970 0.000)",744
"POINT (482468.246 4736285.785 0.000)",745
"POINT (482467.718 4736290.620 0.000)",746
"POINT (482467.253 4736295.499 0.000)",747
"POINT (482466.847 4736300.453 0.000)",748
"POINT (482466.497 4736305.526 0.000)",749
"POINT (482466.204 4736310.773 0.000)",750
"POINT (482465.975 4736316.261 0.000)",751
"POINT (482465.825 4736322.086 0.000)",752
"POINT (482465.813 4736328.377 0.000)",753
"POINT (482466.112 4736335.243 0.000)",754
"POINT (482467.013 4736342.625 0.000)",755
"POINT (482468.728 4736350.174 0.000)",756
"POINT (482471.163 4736357.490 0.000)",757
"POINT (482474.088 4736364.401 0.000)",758
"POINT (482477.347 4736370.888 0.000)",759
"POINT (482480.845 4736376.966 0.000)",760
"POINT (482484.494 4736382.665 0.000)",761
"POINT (482488.220 4736388.062 0.000)",762
"POINT (482492.002 4736393.252 0.000)",763
"POINT (482495.854 4736398.323 0.000)",764
"POINT (482499.818 4736403.347 0.000)",765
"POINT (482503.968 4736408.382 0.000)",766
"POINT (482508.420 4736413.430 0.000)",767
"POINT (482513.285 4736418.378 0.000)",768
"POINT (482518.566 4736423.001 0.000)",769
"POINT (482524.083 4736427.089 0.000)",770
"POINT (482529.586 4736430.611 0.000)",771
"POINT (482534.923 4736433.668 0.000)",772
"POINT (482540.062 4736436.382 0.000)",773
"POINT (482545.041 4736438.842 0.000)",774
"POINT (482549.928 4736441.082 0.000)",775
"POINT (482554.773 4736443.097 0.000)",776
"POINT (482559.600 4736444.868 0.000)",777
"POINT (482564.415 4736446.379 0.000)",778
"POINT (482569.219 4736447.612 0.000)",779
"POINT (482574.003 4736448.553 0.000)",780
"POINT (482578.749 4736449.180 0.000)",781
"POINT (482583.423 4736449.474 0.000)",782
"POINT (482587.970 4736449.423 0.000)",783
"POINT (482592.328 4736449.042 0.000)",784
"POINT (482596.448 4736448.385 0.000)",785
"POINT (482600.315 4736447.521 0.000)",786
"POINT (482603.956 4736446.504 0.000)",787
"POINT (482607.417 4736445.377 0.000)",788
"POINT (482610.748 4736444.152 0.000)",789
"POINT (482614.018 4736442.835 0.000)",790
"POINT (482617.291 4736441.410 0.000)",791
"POINT (482620.649 4736439.857 0.000)",792
"POINT (482624.173 4736438.161 0.000)",793
"POINT (482627.934 4736436.335 0.000)",794
"POINT (482631.961 4736434.422 0.000)",795
"POINT (482636.222 4736432.491 0.000)",796
"POINT (482640.643 4736430.588 0.000)",797
"POINT (482645.150 4736428.737 0.000)",798
"POINT (482649.696 4736426.940 0.000)",799
"POINT (482654.262 4736425.191 0.000)",800
"POINT (482658.846 4736423.487 0.000)",801
"POINT (482663.459 4736421.822 0.000)",802
"POINT (482668.110 4736420.203 0.000)",803
"POINT (482672.807 4736418.633 0.000)",804
"POINT (482677.557 4736417.126 0.000)",805
"POINT (482682.352 4736415.699 0.000)",806
"POINT (482687.184 4736414.372 0.000)",807
"POINT (482692.027 4736413.173 0.000)",808
"POINT (482696.850 4736412.118 0.000)",809
"POINT (482701.622 4736411.225 0.000)",810
"POINT (482706.309 4736410.499 0.000)",811
"POINT (482710.895 4736409.936 0.000)",812
"POINT (482715.377 4736409.532 0.000)",813
"POINT (482719.761 4736409.278 0.000)",814
"POINT (482724.075 4736409.164 0.000)",815
"POINT (482728.349 4736409.188 0.000)",816
"POINT (482732.619 4736409.337 0.000)",817
"POINT (482736.922 4736409.605 0.000)",818
"POINT (482741.285 4736409.986 0.000)",819
"POINT (482745.735 4736410.472 0.000)",820
"POINT (482750.291 4736411.057 0.000)",821
"POINT (482754.953 4736411.732 0.000)",822
"POINT (482759.703 4736412.491 0.000)",823
"POINT (482764.497 4736413.329 0.000)",824
"POINT (482769.268 4736414.234 0.000)",825
"POINT (482773.931 4736415.183 0.000)",826
"POINT (482778.413 4736416.129 0.000)",827
"POINT (482782.691 4736417.017 0.000)",828
"POINT (482786.803 4736417.808 0.000)",829
"POINT (482790.800 4736418.497 0.000)",830
"POINT (482794.736 4736419.098 0.000)",831
"POINT (482798.638 4736419.612 0.000)",832
"POINT (482802.541 4736420.068 0.000)",833
"POINT (482806.464 4736420.467 0.000)",834
"POINT (482810.391 4736420.817 0.000)",835
"POINT (482814.350 4736421.126 0.000)",836
"POINT (482818.361 4736421.386 0.000)",837
"POINT (482822.396 4736421.616 0.000)",838
"POINT (482826.447 4736421.843 0.000)",839
"POINT (482830.506 4736422.090 0.000)",840
"POINT (482506.026 4736161.781 0.000)",841
"POINT (482503.351 4736168.020 0.000)",842
"POINT (482500.786 4736174.094 0.000)",843
"POINT (482498.227 4736179.950 0.000)",844
"POINT (482495.736 4736185.589 0.000)",845
"POINT (482493.401 4736191.145 0.000)",846
"POINT (482491.302 4736196.848 0.000)",847
"POINT (482489.487 4736202.826 0.000)",848
"POINT (482487.897 4736208.934 0.000)",849
"POINT (482486.392 4736214.871 0.000)",850
"POINT (482484.877 4736220.418 0.000)",851
"POINT (482483.320 4736225.543 0.000)",852
"POINT (482481.733 4736230.326 0.000)",853
"POINT (482480.140 4736234.862 0.000)",854
"POINT (482478.548 4736239.238 0.000)",855
"POINT (482476.959 4736243.540 0.000)",856
"POINT (482475.377 4736247.856 0.000)",857
"POINT (482473.835 4736252.267 0.000)",858
"POINT (482472.387 4736256.819 0.000)",859
"POINT (482471.087 4736261.508 0.000)",860
"POINT (482469.967 4736266.293 0.000)",861
"POINT (482469.023 4736271.123 0.000)",862
"POINT (482468.222 4736275.961 0.000)",863
"POINT (482467.530 4736280.795 0.000)",864
"POINT (482466.926 4736285.630 0.000)",865
"POINT (482466.390 4736290.483 0.000)",866
"POINT (482465.910 4736295.377 0.000)",867
"POINT (482465.477 4736300.345 0.000)",868
"POINT (482465.088 4736305.432 0.000)",869
"POINT (482464.739 4736310.692 0.000)",870
"POINT (482464.432 4736316.196 0.000)",871
"POINT (482464.172 4736322.042 0.000)",872
"POINT (482464.008 4736328.382 0.000)",873
"POINT (482464.133 4736335.371 0.000)",874
"POINT (482464.918 4736342.973 0.000)",875
"POINT (482466.656 4736350.762 0.000)",876
"POINT (482469.198 4736358.248 0.000)",877
"POINT (482472.247 4736365.267 0.000)",878
"POINT (482475.622 4736371.831 0.000)",879
"POINT (482479.233 4736377.961 0.000)",880
"POINT (482482.980 4736383.686 0.000)",881
"POINT (482486.777 4736389.095 0.000)",882
"POINT (482490.601 4736394.298 0.000)",883
"POINT (482494.474 4736399.389 0.000)",884
"POINT (482498.439 4736404.450 0.000)",885
"POINT (482502.577 4736409.550 0.000)",886
"POINT (482507.030 4736414.702 0.000)",887
"POINT (482511.948 4736419.780 0.000)",888
"POINT (482517.360 4736424.509 0.000)",889
"POINT (482523.048 4736428.626 0.000)",890
"POINT (482528.700 4736432.114 0.000)",891
"POINT (482534.148 4736435.112 0.000)",892
"POINT (482539.364 4736437.770 0.000)",893
"POINT (482544.402 4736440.194 0.000)",894
"POINT (482549.347 4736442.418 0.000)",895
"POINT (482554.255 4736444.427 0.000)",896
"POINT (482559.151 4736446.195 0.000)",897
"POINT (482564.039 4736447.703 0.000)",898
"POINT (482568.921 4736448.933 0.000)",899
"POINT (482573.789 4736449.867 0.000)",900
"POINT (482578.626 4736450.482 0.000)",901
"POINT (482583.394 4736450.751 0.000)",902
"POINT (482588.036 4736450.656 0.000)",903
"POINT (482592.481 4736450.210 0.000)",904
"POINT (482596.670 4736449.483 0.000)",905
"POINT (482600.583 4736448.553 0.000)",906
"POINT (482604.256 4736447.474 0.000)",907
"POINT (482607.745 4736446.306 0.000)",908
"POINT (482611.097 4736445.054 0.000)",909
"POINT (482614.392 4736443.730 0.000)",910
"POINT (482617.693 4736442.316 0.000)",911
"POINT (482621.086 4736440.799 0.000)",912
"POINT (482624.647 4736439.159 0.000)",913
"POINT (482628.438 4736437.402 0.000)",914
"POINT (482632.481 4736435.558 0.000)",915
"POINT (482636.742 4736433.680 0.000)",916
"POINT (482641.152 4736431.808 0.000)",917
"POINT (482645.647 4736429.974 0.000)",918
"POINT (482650.178 4736428.183 0.000)",919
"POINT (482654.734 4736426.439 0.000)",920
"POINT (482659.305 4736424.742 0.000)",921
"POINT (482663.906 4736423.084 0.000)",922
"POINT (482668.545 4736421.478 0.000)",923
"POINT (482673.225 4736419.920 0.000)",924
"POINT (482677.958 4736418.427 0.000)",925
"POINT (482682.728 4736417.012 0.000)",926
"POINT (482687.530 4736415.689 0.000)",927
"POINT (482692.337 4736414.490 0.000)",928
"POINT (482697.117 4736413.425 0.000)",929
"POINT (482701.847 4736412.511 0.000)",930
"POINT (482706.489 4736411.762 0.000)",931
"POINT (482711.030 4736411.168 0.000)",932
"POINT (482715.472 4736410.736 0.000)",933
"POINT (482719.812 4736410.461 0.000)",934
"POINT (482724.088 4736410.329 0.000)",935
"POINT (482728.327 4736410.350 0.000)",936
"POINT (482732.559 4736410.502 0.000)",937
"POINT (482736.831 4736410.782 0.000)",938
"POINT (482741.163 4736411.186 0.000)",939
"POINT (482745.584 4736411.699 0.000)",940
"POINT (482750.114 4736412.313 0.000)",941
"POINT (482754.754 4736413.016 0.000)",942
"POINT (482759.483 4736413.795 0.000)",943
"POINT (482764.259 4736414.637 0.000)",944
"POINT (482769.017 4736415.526 0.000)",945
"POINT (482773.677 4736416.434 0.000)",946
"POINT (482778.168 4736417.328 0.000)",947
"POINT (482782.466 4736418.164 0.000)",948
"POINT (482786.606 4736418.917 0.000)",949
"POINT (482790.625 4736419.582 0.000)",950
"POINT (482794.587 4736420.171 0.000)",951
"POINT (482798.506 4736420.678 0.000)",952
"POINT (482802.423 4736421.141 0.000)",953
"POINT (482806.363 4736421.541 0.000)",954
"POINT (482810.300 4736421.894 0.000)",955
"POINT (482814.270 4736422.217 0.000)",956
"POINT (482818.295 4736422.488 0.000)",957
"POINT (482822.334 4736422.721 0.000)",958
"POINT (482826.383 4736422.951 0.000)",959
"POINT (482830.434 4736423.197 0.000)",960
"POINT (482504.302 4736161.004 0.000)",961
"POINT (482501.660 4736167.321 0.000)",962
"POINT (482499.157 4736173.401 0.000)",963
"POINT (482496.657 4736179.266 0.000)",964
"POINT (482494.211 4736184.928 0.000)",965
"POINT (482491.867 4736190.530 0.000)",966
"POINT (482489.697 4736196.302 0.000)",967
"POINT (482487.816 4736202.361 0.000)",968
"POINT (482486.233 4736208.523 0.000)",969
"POINT (482484.818 4736214.476 0.000)",970
"POINT (482483.423 4736220.013 0.000)",971
"POINT (482481.971 4736225.124 0.000)",972
"POINT (482480.465 4736229.899 0.000)",973
"POINT (482478.927 4736234.432 0.000)",974
"POINT (482477.367 4736238.806 0.000)",975
"POINT (482475.786 4736243.106 0.000)",976
"POINT (482474.187 4736247.424 0.000)",977
"POINT (482472.607 4736251.851 0.000)",978
"POINT (482471.116 4736256.436 0.000)",979
"POINT (482469.780 4736261.172 0.000)",980
"POINT (482468.643 4736266.008 0.000)",981
"POINT (482467.698 4736270.885 0.000)",982
"POINT (482466.898 4736275.761 0.000)",983
"POINT (482466.205 4736280.620 0.000)",984
"POINT (482465.601 4736285.472 0.000)",985
"POINT (482465.059 4736290.344 0.000)",986
"POINT (482464.562 4736295.251 0.000)",987
"POINT (482464.104 4736300.229 0.000)",988
"POINT (482463.676 4736305.324 0.000)",989
"POINT (482463.271 4736310.593 0.000)",990
"POINT (482462.886 4736316.105 0.000)",991
"POINT (482462.514 4736321.961 0.000)",992
"POINT (482462.183 4736328.337 0.000)",993
"POINT (482462.104 4736335.449 0.000)",994
"POINT (482462.750 4736343.305 0.000)",995
"POINT (482464.522 4736351.377 0.000)",996
"POINT (482467.197 4736359.041 0.000)",997
"POINT (482470.381 4736366.167 0.000)",998
"POINT (482473.879 4736372.806 0.000)",999
"POINT (482477.612 4736378.986 0.000)",1000
"POINT (482481.462 4736384.731 0.000)",1001
"POINT (482485.331 4736390.144 0.000)",1002
"POINT (482489.198 4736395.352 0.000)",1003
"POINT (482493.088 4736400.458 0.000)",1004
"POINT (482497.047 4736405.550 0.000)",1005
"POINT (482501.162 4736410.713 0.000)",1006
"POINT (482505.605 4736415.979 0.000)",1007
"POINT (482510.574 4736421.206 0.000)",1008
"POINT (482516.130 4736426.067 0.000)",1009
"POINT (482522.017 4736430.213 0.000)",1010
"POINT (482527.831 4736433.652 0.000)",1011
"POINT (482533.392 4736436.579 0.000)",1012
"POINT (482538.680 4736439.175 0.000)",1013
"POINT (482543.770 4736441.561 0.000)",1014
"POINT (482548.768 4736443.769 0.000)",1015
"POINT (482553.736 4736445.774 0.000)",1016
"POINT (482558.701 4736447.540 0.000)",1017
"POINT (482563.663 4736449.046 0.000)",1018
"POINT (482568.625 4736450.273 0.000)",1019
"POINT (482573.580 4736451.203 0.000)",1020
"POINT (482578.512 4736451.810 0.000)",1021
"POINT (482583.377 4736452.060 0.000)",1022
"POINT (482588.113 4736451.918 0.000)",1023
"POINT (482592.652 4736451.397 0.000)",1024
"POINT (482596.916 4736450.593 0.000)",1025
"POINT (482600.868 4736449.598 0.000)",1026
"POINT (482604.570 4736448.450 0.000)",1027
"POINT (482608.084 4736447.241 0.000)",1028
"POINT (482611.448 4736445.960 0.000)",1029
"POINT (482614.766 4736444.630 0.000)",1030
"POINT (482618.088 4736443.231 0.000)",1031
"POINT (482621.511 4736441.750 0.000)",1032
"POINT (482625.103 4736440.165 0.000)",1033
"POINT (482628.922 4736438.476 0.000)",1034
"POINT (482632.984 4736436.696 0.000)",1035
"POINT (482637.251 4736434.868 0.000)",1036
"POINT (482641.655 4736433.025 0.000)",1037
"POINT (482646.143 4736431.207 0.000)",1038
"POINT (482650.659 4736429.424 0.000)",1039
"POINT (482655.205 4736427.683 0.000)",1040
"POINT (482659.762 4736425.994 0.000)",1041
"POINT (482664.350 4736424.342 0.000)",1042
"POINT (482668.977 4736422.751 0.000)",1043
"POINT (482673.638 4736421.203 0.000)",1044
"POINT (482678.357 4736419.723 0.000)",1045
"POINT (482683.100 4736418.319 0.000)",1046
"POINT (482687.875 4736416.996 0.000)",1047
"POINT (482692.650 4736415.799 0.000)",1048
"POINT (482697.386 4736414.720 0.000)",1049
"POINT (482702.081 4736413.784 0.000)",1050
"POINT (482706.677 4736413.015 0.000)",1051
"POINT (482711.170 4736412.386 0.000)",1052
"POINT (482715.577 4736411.930 0.000)",1053
"POINT (482719.867 4736411.634 0.000)",1054
"POINT (482724.104 4736411.479 0.000)",1055
"POINT (482728.305 4736411.504 0.000)",1056
"POINT (482732.495 4736411.659 0.000)",1057
"POINT (482736.736 4736411.948 0.000)",1058
"POINT (482741.036 4736412.378 0.000)",1059
"POINT (482745.425 4736412.918 0.000)",1060
"POINT (482749.929 4736413.562 0.000)",1061
"POINT (482754.547 4736414.294 0.000)",1062
"POINT (482759.259 4736415.093 0.000)",1063
"POINT (482764.022 4736415.942 0.000)",1064
"POINT (482768.774 4736416.816 0.000)",1065
"POINT (482773.435 4736417.687 0.000)",1066
"POINT (482777.938 4736418.531 0.000)",1067
"POINT (482782.253 4736419.318 0.000)",1068
"POINT (482786.419 4736420.032 0.000)",1069
"POINT (482790.455 4736420.672 0.000)",1070
"POINT (482794.441 4736421.250 0.000)",1071
"POINT (482798.374 4736421.748 0.000)",1072
"POINT (482802.301 4736422.218 0.000)",1073
"POINT (482806.262 4736422.618 0.000)",1074
"POINT (482810.206 4736422.973 0.000)",1075
"POINT (482814.183 4736423.312 0.000)",1076
"POINT (482818.229 4736423.591 0.000)",1077
"POINT (482822.271 4736423.826 0.000)",1078
"POINT (482826.319 4736424.058 0.000)",1079
"POINT (482830.362 4736424.301 0.000)",1080
"POINT (482502.505 4736160.195 0.000)",1081
"POINT (482499.961 4736166.640 0.000)",1082
"POINT (482497.529 4736172.719 0.000)",1083
"POINT (482495.081 4736178.599 0.000)",1084
"POINT (482492.678 4736184.272 0.000)",1085
"POINT (482490.324 4736189.902 0.000)",1086
"POINT (482488.079 4736195.732 0.000)",1087
"POINT (482486.127 4736201.880 0.000)",1088
"POINT (482484.551 4736208.124 0.000)",1089
"POINT (482483.241 4736214.112 0.000)",1090
"POINT (482481.971 4736219.636 0.000)",1091
"POINT (482480.625 4736224.726 0.000)",1092
"POINT (482479.197 4736229.487 0.000)",1093
"POINT (482477.715 4736234.010 0.000)",1094
"POINT (482476.189 4736238.377 0.000)",1095
"POINT (482474.617 4736242.669 0.000)",1096
"POINT (482472.993 4736246.985 0.000)",1097
"POINT (482471.367 4736251.426 0.000)",1098
"POINT (482469.823 4736256.046 0.000)",1099
"POINT (482468.441 4736260.826 0.000)",1100
"POINT (482467.302 4736265.709 0.000)",1101
"POINT (482466.366 4736270.644 0.000)",1102
"POINT (482465.569 4736275.563 0.000)",1103
"POINT (482464.872 4736280.449 0.000)",1104
"POINT (482464.271 4736285.311 0.000)",1105
"POINT (482463.725 4736290.201 0.000)",1106
"POINT (482463.213 4736295.120 0.000)",1107
"POINT (482462.727 4736300.104 0.000)",1108
"POINT (482462.261 4736305.203 0.000)",1109
"POINT (482461.802 4736310.476 0.000)",1110
"POINT (482461.339 4736315.989 0.000)",1111
"POINT (482460.853 4736321.843 0.000)",1112
"POINT (482460.344 4736328.240 0.000)",1113
"POINT (482460.020 4736335.455 0.000)",1114
"POINT (482460.509 4736343.620 0.000)",1115
"POINT (482462.321 4736352.046 0.000)",1116
"POINT (482465.158 4736359.864 0.000)",1117
"POINT (482468.500 4736367.107 0.000)",1118
"POINT (482472.107 4736373.813 0.000)",1119
"POINT (482475.985 4736380.041 0.000)",1120
"POINT (482479.943 4736385.806 0.000)",1121
"POINT (482483.888 4736391.208 0.000)",1122
"POINT (482487.794 4736396.413 0.000)",1123
"POINT (482491.697 4736401.527 0.000)",1124
"POINT (482495.645 4736406.643 0.000)",1125
"POINT (482499.718 4736411.867 0.000)",1126
"POINT (482504.145 4736417.269 0.000)",1127
"POINT (482509.161 4736422.650 0.000)",1128
"POINT (482514.849 4736427.680 0.000)",1129
"POINT (482521.007 4736431.860 0.000)",1130
"POINT (482526.987 4736435.224 0.000)",1131
"POINT (482532.657 4736438.068 0.000)",1132
"POINT (482538.011 4736440.594 0.000)",1133
"POINT (482543.143 4736442.939 0.000)",1134
"POINT (482548.188 4736445.132 0.000)",1135
"POINT (482553.214 4736447.134 0.000)",1136
"POINT (482558.247 4736448.899 0.000)",1137
"POINT (482563.284 4736450.402 0.000)",1138
"POINT (482568.330 4736451.627 0.000)",1139
"POINT (482573.380 4736452.556 0.000)",1140
"POINT (482578.417 4736453.164 0.000)",1141
"POINT (482583.382 4736453.426 0.000)",1142
"POINT (482588.185 4736453.212 0.000)",1143
"POINT (482592.837 4736452.595 0.000)",1144
"POINT (482597.191 4736451.710 0.000)",1145
"POINT (482601.169 4736450.672 0.000)",1146
"POINT (482604.895 4736449.427 0.000)",1147
"POINT (482608.440 4736448.180 0.000)",1148
"POINT (482611.802 4736446.870 0.000)",1149
"POINT (482615.141 4736445.535 0.000)",1150
"POINT (482618.476 4736444.151 0.000)",1151
"POINT (482621.923 4736442.708 0.000)",1152
"POINT (482625.541 4736441.180 0.000)",1153
"POINT (482629.388 4736439.557 0.000)",1154
"POINT (482633.472 4736437.838 0.000)",1155
"POINT (482637.749 4736436.058 0.000)",1156
"POINT (482642.150 4736434.239 0.000)",1157
"POINT (482646.637 4736432.438 0.000)",1158
"POINT (482651.136 4736430.662 0.000)",1159
"POINT (482655.677 4736428.922 0.000)",1160
"POINT (482660.216 4736427.246 0.000)",1161
"POINT (482664.794 4736425.590 0.000)",1162
"POINT (482669.407 4736424.022 0.000)",1163
"POINT (482674.043 4736422.481 0.000)",1164
"POINT (482678.757 4736421.013 0.000)",1165
"POINT (482683.468 4736419.623 0.000)",1166
"POINT (482688.225 4736418.285 0.000)",1167
"POINT (482692.968 4736417.101 0.000)",1168
"POINT (482697.654 4736416.006 0.000)",1169
"POINT (482702.328 4736415.043 0.000)",1170
"POINT (482706.872 4736414.262 0.000)",1171
"POINT (482711.307 4736413.589 0.000)",1172
"POINT (482715.696 4736413.114 0.000)",1173
"POINT (482719.924 4736412.802 0.000)",1174
"POINT (482724.121 4736412.597 0.000)",1175
"POINT (482728.288 4736412.652 0.000)",1176
"POINT (482732.423 4736412.808 0.000)",1177
"POINT (482736.641 4736413.093 0.000)",1178
"POINT (482740.905 4736413.564 0.000)",1179
"POINT (482745.255 4736414.133 0.000)",1180
"POINT (482749.732 4736414.805 0.000)",1181
"POINT (482754.332 4736415.565 0.000)",1182
"POINT (482759.032 4736416.387 0.000)",1183
"POINT (482763.786 4736417.245 0.000)",1184
"POINT (482768.537 4736418.105 0.000)",1185
"POINT (482773.206 4736418.942 0.000)",1186
"POINT (482777.723 4736419.738 0.000)",1187
"POINT (482782.051 4736420.475 0.000)",1188
"POINT (482786.243 4736421.153 0.000)",1189
"POINT (482790.288 4736421.765 0.000)",1190
"POINT (482794.303 4736422.336 0.000)",1191
"POINT (482798.243 4736422.818 0.000)",1192
"POINT (482802.174 4736423.300 0.000)",1193
"POINT (482806.164 4736423.697 0.000)",1194
"POINT (482810.110 4736424.052 0.000)",1195
"POINT (482814.089 4736424.411 0.000)",1196
"POINT (482818.164 4736424.697 0.000)",1197
"POINT (482822.207 4736424.931 0.000)",1198
"POINT (482826.255 4736425.165 0.000)",1199
"POINT (482830.291 4736425.398 0.000)",1200
