WKT,node
"POINT (585515.902 5036595.073 233.904)",1437
"POINT (585548.33 5036609.208 233.904)",1438
"POINT (585579.094 5036632.489 233.904)",1439
"POINT (585579.926 5036654.107 233.904)",1440
"POINT (584381.775 5032614.401 233.904)",1441
"POINT (584384.685 5032599.435 233.904)",1442
"POINT (584401.314 5032593.199 233.904)",1443
"POINT (584405.472 5032608.165 233.904)",1444
"POINT (584397.573 5032618.974 233.904)",1445
"POINT (584718.195 5032453.077 236.952)",1446
"POINT (584675.998 5032436.032 236.952)",1447
"POINT (584639.413 5032415.661 236.952)",1448
"POINT (584602.413 5032388.638 236.952)",1449
"POINT (584561.255 5032356.626 236.952)",1450
"POINT (584498.063 5032348.311 236.952)",1451
"POINT (584436.119 5032330.019 236.952)",1452
"POINT (584407.017 5032332.513 236.952)",1453
"POINT (584387.893 5032355.379 236.952)",1454
"POINT (584368.769 5032389.885 236.952)",1455
"POINT (584368.354 5032435.616 236.952)",1456
"POINT (584380.826 5032478.437 236.952)",1457
"POINT (584381.657 5032521.673 236.952)",1458
"POINT (584364.196 5032547.033 236.952)",1459
"POINT (584355.05 5032561.584 236.952)",1460
"POINT (584342.578 5032589.438 236.952)",1461
"POINT (584352.556 5032615.214 236.952)",1462
"POINT (584378.747 5032632.675 236.952)",1463
"POINT (584409.511 5032633.922 236.952)",1464
"POINT (584429.051 5032619.371 236.952)",1465
"POINT (584452.748 5032595.259 236.952)",1466
"POINT (584450.669 5032569.067 236.952)",1467
"POINT (584439.86 5032548.696 236.952)",1468
"POINT (584425.725 5032542.876 236.952)",1469
"POINT (584414.5 5032537.887 236.952)",1470
"POINT (584414.085 5032525.831 236.952)",1471
"POINT (584428.635 5032508.37 236.952)",1472
"POINT (584430.298 5032485.92 236.952)",1473
"POINT (584428.635 5032470.953 236.952)",1474
"POINT (584439.029 5032431.874 236.952)",1475
"POINT (584457.737 5032393.211 236.952)",1476
"POINT (584473.119 5032376.997 236.952)",1477
"POINT (584490.164 5032371.177 236.952)",1478
"POINT (584519.681 5032368.682 236.952)",1479
"POINT (584562.918 5032393.627 236.952)",1480
"POINT (584584.121 5032414.413 236.952)",1481
"POINT (584619.042 5032466.796 236.952)",1482
"POINT (584640.661 5032496.313 236.952)",1483
"POINT (584657.29 5032517.1 236.952)",1484
"POINT (584708.841 5032513.359 236.952)",1485
"POINT (584773.696 5032507.123 236.952)",1486
"POINT (584821.09 5032489.662 236.952)",1487
"POINT (584836.888 5032481.763 236.952)",1488
"POINT (584858.091 5032460.976 236.952)",1489
"POINT (584875.136 5032428.964 236.952)",1490
"POINT (584903.821 5032407.762 236.952)",1491
"POINT (584936.665 5032370.761 236.952)",1492
"POINT (584963.272 5032360.368 236.952)",1493
"POINT (585019.396 5032357.873 236.952)",1494
"POINT (585046.003 5032362.031 236.952)",1495
"POINT (585069.284 5032380.739 236.952)",1496
"POINT (585078.431 5032391.132 236.952)",1497
"POINT (585082.588 5032415.245 236.952)",1498
"POINT (585080.093 5032450.167 236.952)",1499
"POINT (585074.689 5032470.122 236.952)",1500
"POINT (585062.217 5032491.325 236.952)",1501
"POINT (585003.598 5032583.202 236.952)",1502
"POINT (584975.328 5032632.675 236.952)",1503
"POINT (584969.923 5032702.934 236.952)",1504
"POINT (584958.699 5032741.182 236.952)",1505
"POINT (584937.912 5032786.497 236.952)",1506
"POINT (584924.193 5032841.79 236.952)",1507
"POINT (584912.136 5032885.858 236.952)",1508
"POINT (584908.81 5032934.083 236.952)",1509
"POINT (584917.956 5032983.14 236.952)",1510
"POINT (584912.968 5033030.95 236.952)",1511
"POINT (584905.484 5033076.265 236.952)",1512
"POINT (584907.563 5033137.794 236.952)",1513
"POINT (584951.215 5033222.604 236.952)",1514
"POINT (584962.856 5033237.571 236.952)",1515
"POINT (585009.418 5033290.369 236.952)",1516
"POINT (585043.093 5033321.549 236.952)",1517
"POINT (585065.543 5033338.179 236.952)",1518
"POINT (585078.015 5033361.044 236.952)",1519
"POINT (585084.251 5033383.494 236.952)",1520
"POINT (585100.465 5033440.865 236.952)",1521
"POINT (585106.285 5033495.327 236.952)",1522
"POINT (585115.847 5033524.013 236.952)",1523
"POINT (585139.959 5033573.069 236.952)",1524
"POINT (585158.252 5033625.036 236.952)",1525
"POINT (585169.061 5033680.329 236.952)",1526
"POINT (585182.78 5033713.588 236.952)",1527
"POINT (585202.736 5033746.847 236.952)",1528
"POINT (585219.781 5033776.78 236.952)",1529
"POINT (585233.5 5033818.354 236.952)",1530
"POINT (585240.983 5033835.399 236.952)",1531
"POINT (585240.152 5033862.006 236.952)",1532
"POINT (585232.253 5033885.287 236.952)",1533
"POINT (585191.926 5033905.242 236.952)",1534
"POINT (585174.881 5033908.984 236.952)",1535
"POINT (585125.409 5033912.31 236.952)",1536
"POINT (585107.116 5033921.04 236.952)",1537
"POINT (585088.824 5033945.153 236.952)",1538
"POINT (585085.914 5033968.434 236.952)",1539
"POINT (585116.263 5033997.952 236.952)",1540
"POINT (585166.151 5034045.345 236.952)",1541
"POINT (585228.095 5034086.088 236.952)",1542
"POINT (585243.893 5034102.301 236.952)",1543
"POINT (585261.354 5034130.571 236.952)",1544
"POINT (585266.759 5034146.785 236.952)",1545
"POINT (585291.703 5034170.898 236.952)",1546
"POINT (585342.839 5034223.28 236.952)",1547
"POINT (585362.794 5034249.888 236.952)",1548
"POINT (585378.592 5034274.416 236.952)",1549
"POINT (585404.783 5034309.754 236.952)",1550
"POINT (585429.312 5034337.192 236.952)",1551
"POINT (585472.132 5034379.597 236.952)",1552
"POINT (585489.178 5034393.316 236.952)",1553
"POINT (585512.875 5034433.643 236.952)",1554
"POINT (585538.234 5034476.879 236.952)",1555
"POINT (585562.763 5034528.846 236.952)",1556
"POINT (585598.1 5034584.971 236.952)",1557
"POINT (585623.46 5034624.466 236.952)",1558
"POINT (585650.067 5034685.995 236.952)",1559
"POINT (585675.843 5034736.299 236.952)",1560
"POINT (585708.27 5034789.097 236.952)",1561
"POINT (585728.226 5034819.862 236.952)",1562
"POINT (585734.878 5034850.21 236.952)",1563
"POINT (585734.878 5034905.503 236.952)",1564
"POINT (585739.451 5034995.302 236.952)",1565
"POINT (585741.114 5035017.336 236.952)",1566
"POINT (585758.159 5035054.752 236.952)",1567
"POINT (585778.946 5035085.101 236.952)",1568
"POINT (585789.339 5035122.102 236.952)",1569
"POINT (585785.182 5035159.934 236.952)",1570
"POINT (585781.024 5035182.383 236.952)",1571
"POINT (585762.732 5035218.968 236.952)",1572
"POINT (585765.642 5035250.564 236.952)",1573
"POINT (585784.766 5035285.486 236.952)",1574
"POINT (585828.834 5035361.565 236.952)",1575
"POINT (585835.486 5035389.004 236.952)",1576
"POINT (585835.901 5035407.296 236.952)",1577
"POINT (585823.429 5035437.229 236.952)",1578
"POINT (585766.474 5035535.343 236.952)",1579
"POINT (585739.451 5035566.108 236.952)",1580
"POINT (585692.473 5035609.76 236.952)",1581
"POINT (585670.439 5035629.715 236.952)",1582
"POINT (585657.966 5035680.851 236.952)",1583
"POINT (585642.584 5035717.02 236.952)",1584
"POINT (585620.966 5035753.604 236.952)",1585
"POINT (585596.438 5035805.987 236.952)",1586
"POINT (585597.269 5035829.684 236.952)",1587
"POINT (585601.842 5035888.303 236.952)",1588
"POINT (585575.651 5035922.393 236.952)",1589
"POINT (585533.661 5035951.91 236.952)",1590
"POINT (585482.11 5035978.933 236.952)",1591
"POINT (585457.997 5035981.012 236.952)",1592
"POINT (585426.817 5035974.776 236.952)",1593
"POINT (585409.772 5035964.383 236.952)",1594
"POINT (585386.491 5035945.674 236.952)",1595
"POINT (585362.378 5035908.258 236.952)",1596
"POINT (585352.401 5035894.123 236.952)",1597
"POINT (585334.524 5035897.865 236.952)",1598
"POINT (585311.658 5035914.079 236.952)",1599
"POINT (585288.377 5035926.966 236.952)",1600
"POINT (585252.624 5035963.551 236.952)",1601
"POINT (585233.5 5036012.192 236.952)",1602
"POINT (585214.376 5036059.586 236.952)",1603
"POINT (585191.095 5036070.395 236.952)",1604
"POINT (585154.926 5036062.912 236.952)",1605
"POINT (585121.667 5036055.844 236.952)",1606
"POINT (585098.386 5036038.799 236.952)",1607
"POINT (585065.958 5036045.451 236.952)",1608
"POINT (585032.284 5036040.462 236.952)",1609
"POINT (585001.935 5036012.608 236.952)",1610
"POINT (584981.564 5035998.889 236.952)",1611
"POINT (584944.979 5036006.788 236.952)",1612
"POINT (584928.35 5036007.619 236.952)",1613
"POINT (584903.406 5035990.574 236.952)",1614
"POINT (584895.091 5035968.956 236.952)",1615
"POINT (584881.372 5035943.18 236.952)",1616
"POINT (584865.989 5035916.989 236.952)",1617
"POINT (584860.585 5035898.696 236.952)",1618
"POINT (584846.866 5035880.404 236.952)",1619
"POINT (584818.18 5035850.055 236.952)",1620
"POINT (584805.292 5035800.998 236.952)",1621
"POINT (584796.146 5035763.582 236.952)",1622
"POINT (584788.247 5035751.526 236.952)",1623
"POINT (584699.279 5035673.367 236.952)",1624
"POINT (584675.582 5035650.086 236.952)",1625
"POINT (584636.088 5035618.49 236.952)",1626
"POINT (584631.514 5035600.614 236.952)",1627
"POINT (584635.672 5035581.906 236.952)",1628
"POINT (584643.155 5035552.804 236.952)",1629
"POINT (584651.054 5035507.905 236.952)",1630
"POINT (584636.919 5035462.174 236.952)",1631
"POINT (584638.998 5035432.241 236.952)",1632
"POINT (584620.705 5035395.24 236.952)",1633
"POINT (584567.075 5035345.767 236.952)",1634
"POINT (584557.513 5035336.621 236.952)",1635
"POINT (584561.255 5035318.745 236.952)",1636
"POINT (584583.289 5035287.149 236.952)",1637
"POINT (584605.323 5035263.036 236.952)",1638
"POINT (584616.132 5035253.474 236.952)",1639
"POINT (584611.559 5035247.654 236.952)",1640
"POINT (584586.615 5035255.969 236.952)",1641
"POINT (584552.525 5035261.373 236.952)",1642
"POINT (584535.064 5035260.957 236.952)",1643
"POINT (584511.367 5035260.542 236.952)",1644
"POINT (584481.849 5035243.081 236.952)",1645
"POINT (584478.939 5035212.732 236.952)",1646
"POINT (584481.018 5035186.541 236.952)",1647
"POINT (584497.647 5035154.945 236.952)",1648
"POINT (584519.266 5035138.315 236.952)",1649
"POINT (584545.873 5035132.495 236.952)",1650
"POINT (584565.828 5035122.102 236.952)",1651
"POINT (584594.514 5035106.304 236.952)",1652
"POINT (584609.065 5035078.449 236.952)",1653
"POINT (584616.132 5035026.898 236.952)",1654
"POINT (584630.267 5034985.74 236.952)",1655
"POINT (584647.728 5034922.133 236.952)",1656
"POINT (584653.133 5034899.267 236.952)",1657
"POINT (584658.953 5034869.75 236.952)",1658
"POINT (584668.099 5034834.412 236.952)",1659
"POINT (584693.043 5034775.378 236.952)",1660
"POINT (584709.257 5034747.939 236.952)",1661
"POINT (584706.347 5034730.478 236.952)",1662
"POINT (584691.38 5034727.152 236.952)",1663
"POINT (584672.672 5034752.097 236.952)",1664
"POINT (584613.638 5034839.401 236.952)",1665
"POINT (584579.547 5034893.031 236.952)",1666
"POINT (584556.266 5034942.919 236.952)",1667
"POINT (584532.985 5034979.92 236.952)",1668
"POINT (584520.097 5035047.269 236.952)",1669
"POINT (584510.951 5035091.337 236.952)",1670
"POINT (584493.906 5035142.888 236.952)",1671
"POINT (584467.299 5035191.114 236.952)",1672
"POINT (584448.175 5035208.575 236.952)",1673
"POINT (584392.051 5035253.058 236.952)",1674
"POINT (584369.185 5035291.722 236.952)",1675
"POINT (584356.297 5035333.711 236.952)",1676
"POINT (584296.847 5035416.858 236.952)",1677
"POINT (584268.577 5035433.072 236.952)",1678
"POINT (584223.262 5035433.488 236.952)",1679
"POINT (584185.845 5035477.556 236.952)",1680
"POINT (584159.238 5035499.174 236.952)",1681
"POINT (584122.238 5035517.466 236.952)",1682
"POINT (584098.125 5035541.579 236.952)",1683
"POINT (584077.338 5035574.007 236.952)",1684
"POINT (584076.091 5035596.456 236.952)",1685
"POINT (584100.204 5035619.322 236.952)",1686
"POINT (584119.328 5035655.075 236.952)",1687
"POINT (584111.844 5035679.188 236.952)",1688
"POINT (584075.26 5035698.727 236.952)",1689
"POINT (584018.616 5035710.368 236.952)",1690
"POINT (584003.337 5035706.211 236.952)",1691
"POINT (583996.686 5035696.233 236.952)",1692
"POINT (583964.882 5035694.986 236.952)",1693
"POINT (583943.887 5035676.901 236.952)",1694
"POINT (583938.69 5035663.598 236.952)",1695
"POINT (583916.033 5035650.294 236.952)",1696
"POINT (583897.74 5035628.468 236.952)",1697
"POINT (583872.588 5035595.209 236.952)",1698
"POINT (583834.341 5035565.276 236.952)",1699
"POINT (583805.655 5035548.855 236.952)",1700
"POINT (583796.509 5035539.916 236.952)",1701
"POINT (583794.846 5035520.792 236.952)",1702
"POINT (583741.632 5035478.387 236.952)",1703
"POINT (583684.26 5035470.904 236.952)",1704
"POINT (583629.383 5035450.949 236.952)",1705
"POINT (583602.776 5035428.499 236.952)",1706
"POINT (583591.967 5035408.544 236.952)",1707
"POINT (583572.843 5035386.094 236.952)",1708
"POINT (583565.36 5035356.992 236.952)",1709
"POINT (583563.697 5035342.857 236.952)",1710
"POINT (583551.225 5035319.576 236.952)",1711
"POINT (583529.606 5035297.126 236.952)",1712
"POINT (583514.64 5035276.34 236.952)",1713
"POINT (583508.82 5035229.777 236.952)",1714
"POINT (583483.044 5035183.215 236.952)",1715
"POINT (583454.774 5035162.428 236.952)",1716
"POINT (583424.009 5035122.517 236.952)",1717
"POINT (583409.043 5035077.618 236.952)",1718
"POINT (583393.245 5035035.213 236.952)",1719
"POINT (583373.29 5035021.078 236.952)",1720
"POINT (583329.222 5035008.606 236.952)",1721
"POINT (583295.963 5035006.943 236.952)",1722
"POINT (583226.119 5035014.426 236.952)",1723
"POINT (583200.343 5035027.73 236.952)",1724
"POINT (583181.22 5035055.168 236.952)",1725
"POINT (583167.916 5035111.708 236.952)",1726
"POINT (583135.489 5035148.293 236.952)",1727
"POINT (583079.78 5035192.361 236.952)",1728
"POINT (583045.69 5035190.698 236.952)",1729
"POINT (583035.504 5035199.325 236.952)",1730
"POINT (583062.943 5035230.92 236.952)",1731
"POINT (583095.37 5035259.19 236.952)",1732
"POINT (583124.472 5035266.674 236.952)",1733
"POINT (583138.191 5035294.112 236.952)",1734
"POINT (583131.955 5035324.045 236.952)",1735
"POINT (583151.079 5035345.664 236.952)",1736
"POINT (583181.843 5035380.17 236.952)",1737
"POINT (583191.405 5035411.766 236.952)",1738
"POINT (583189.742 5035439.62 236.952)",1739
"POINT (583176.854 5035457.497 236.952)",1740
"POINT (583156.899 5035476.205 236.952)",1741
"POINT (583124.887 5035489.092 236.952)",1742
"POINT (583116.157 5035492.003 236.952)",1743
"POINT (583077.078 5035493.25 236.952)",1744
"POINT (583049.639 5035524.014 236.952)",1745
"POINT (583025.942 5035530.666 236.952)",1746
"POINT (583000.582 5035531.082 236.952)",1747
"POINT (582983.953 5035529.003 236.952)",1748
"POINT (582954.436 5035521.52 236.952)",1749
"POINT (582924.503 5035519.441 236.952)",1750
"POINT (582903.716 5035539.812 236.952)",1751
"POINT (582886.671 5035595.105 236.952)",1752
"POINT (582880.85 5035623.375 236.952)",1753
"POINT (582874.614 5035653.308 236.952)",1754
"POINT (582867.963 5035691.972 236.952)",1755
"POINT (582860.895 5035727.309 236.952)",1756
"POINT (582877.94 5035738.534 236.952)",1757
"POINT (582901.221 5035734.792 236.952)",1758
"POINT (582928.66 5035729.388 236.952)",1759
"POINT (582961.503 5035736.04 236.952)",1760
"POINT (582994.346 5035754.748 236.952)",1761
"POINT (583030.1 5035775.119 236.952)",1762
"POINT (583070.426 5035772.209 236.952)",1763
"POINT (583098.28 5035757.242 236.952)",1764
"POINT (583145.674 5035760.152 236.952)",1765
"POINT (583188.495 5035764.725 236.952)",1766
"POINT (583218.428 5035755.995 236.952)",1767
"POINT (583250.024 5035753.916 236.952)",1768
"POINT (583312.8 5035757.242 236.952)",1769
"POINT (583358.947 5035768.051 236.952)",1770
"POINT (583391.79 5035791.332 236.952)",1771
"POINT (583437.105 5035815.029 236.952)",1772
"POINT (583472.858 5035839.974 236.952)",1773
"POINT (583541.455 5035894.435 236.952)",1774
"POINT (583577.208 5035924.368 236.952)",1775
"POINT (583607.141 5035948.065 236.952)",1776
"POINT (583646.22 5035966.357 236.952)",1777
"POINT (583684.468 5035977.582 236.952)",1778
"POINT (583711.907 5035984.65 236.952)",1779
"POINT (583758.469 5035994.212 236.952)",1780
"POINT (583782.582 5035999.616 236.952)",1781
"POINT (583850.347 5036019.156 236.952)",1782
"POINT (583873.628 5036043.268 236.952)",1783
"POINT (583886.931 5036064.887 236.952)",1784
"POINT (583918.943 5036069.044 236.952)",1785
"POINT (583955.944 5036068.628 236.952)",1786
"POINT (583994.191 5036077.359 236.952)",1787
"POINT (584016.225 5036105.629 236.952)",1788
"POINT (584060.709 5036134.315 236.952)",1789
"POINT (584085.237 5036174.225 236.952)",1790
"POINT (584105.608 5036225.777 236.952)",1791
"POINT (584119.743 5036261.946 236.952)",1792
"POINT (584130.137 5036306.429 236.952)",1793
"POINT (584137.62 5036342.598 236.952)",1794
"POINT (584144.688 5036397.891 236.952)",1795
"POINT (584150.508 5036431.566 236.952)",1796
"POINT (584150.924 5036465.24 236.952)",1797
"POINT (584137.62 5036489.353 236.952)",1798
"POINT (584111.844 5036497.252 236.952)",1799
"POINT (584071.518 5036500.162 236.952)",1800
"POINT (584036.596 5036495.589 236.952)",1801
"POINT (584001.259 5036506.814 236.952)",1802
"POINT (583990.034 5036523.443 236.952)",1803
"POINT (583980.472 5036541.736 236.952)",1804
"POINT (583972.989 5036561.275 236.952)",1805
"POINT (583967.168 5036597.029 236.952)",1806
"POINT (583973.82 5036625.715 236.952)",1807
"POINT (583984.629 5036649.827 236.952)",1808
"POINT (584005.832 5036679.344 236.952)",1809
"POINT (584036.596 5036716.345 236.952)",1810
"POINT (584060.709 5036745.031 236.952)",1811
"POINT (584090.226 5036777.458 236.952)",1812
"POINT (584110.182 5036799.492 236.952)",1813
"POINT (584132.216 5036821.526 236.952)",1814
"POINT (584155.081 5036843.56 236.952)",1815
"POINT (584185.43 5036869.752 236.952)",1816
"POINT (584212.453 5036893.448 236.952)",1817
"POINT (584228.251 5036925.876 236.952)",1818
"POINT (584227.419 5036950.82 236.952)",1819
"POINT (584200.812 5036978.259 236.952)",1820
"POINT (584143.44 5036979.09 236.952)",1821
"POINT (584114.339 5037005.281 236.952)",1822
"POINT (584081.912 5037052.675 236.952)",1823
"POINT (584069.439 5037086.35 236.952)",1824
"POINT (584048.237 5037093.833 236.952)",1825
"POINT (584019.551 5037085.934 236.952)",1826
"POINT (583925.179 5037046.024 236.952)",1827
"POINT (583883.605 5037025.652 236.952)",1828
"POINT (583854.088 5037011.933 236.952)",1829
"POINT (583838.29 5036999.045 236.952)",1830
"POINT (583824.987 5036985.742 236.952)",1831
"POINT (583792.559 5036963.708 236.952)",1832
"POINT (583759.716 5036947.078 236.952)",1833
"POINT (583708.996 5036945.415 236.952)",1834
"POINT (583689.873 5036942.921 236.952)",1835
"POINT (583644.142 5036949.157 236.952)",1836
"POINT (583623.771 5036950.82 236.952)",1837
"POINT (583581.781 5036941.258 236.952)",1838
"POINT (583542.702 5036935.854 236.952)",1839
"POINT (583513.6 5036924.629 236.952)",1840
"POINT (583494.892 5036910.494 236.952)",1841
"POINT (583469.117 5036886.381 236.952)",1842
"POINT (583444.173 5036865.178 236.952)",1843
"POINT (583418.397 5036854.369 236.952)",1844
"POINT (583397.61 5036851.043 236.952)",1845
"POINT (583355.621 5036850.628 236.952)",1846
"POINT (583318.205 5036845.639 236.952)",1847
"POINT (583292.013 5036836.493 236.952)",1848
"POINT (583256.676 5036813.627 236.952)",1849
"POINT (583231.732 5036803.649 236.952)",1850
"POINT (583205.956 5036801.155 236.952)",1851
"POINT (583185.169 5036816.537 236.952)",1852
"POINT (583173.528 5036838.156 236.952)",1853
"POINT (583158.978 5036866.01 236.952)",1854
"POINT (583161.472 5036898.437 236.952)",1855
"POINT (583183.09 5036924.629 236.952)",1856
"POINT (583222.585 5036940.842 236.952)",1857
"POINT (583277.878 5036959.135 236.952)",1858
"POINT (583309.89 5036972.854 236.952)",1859
"POINT (583343.149 5036996.967 236.952)",1860
"POINT (583363.52 5037016.506 236.952)",1861
"POINT (583390.543 5037046.024 236.952)",1862
"POINT (583409.666 5037070.552 236.952)",1863
"POINT (583444.173 5037116.283 236.952)",1864
"POINT (583471.611 5037142.474 236.952)",1865
"POINT (583512.769 5037150.789 236.952)",1866
"POINT (583536.05 5037142.89 236.952)",1867
"POINT (583553.095 5037110.047 236.952)",1868
"POINT (583556.421 5037065.563 236.952)",1869
"POINT (583570.556 5037039.372 236.952)",1870
"POINT (583588.433 5037031.057 236.952)",1871
"POINT (583613.793 5037045.192 236.952)",1872
"POINT (583636.243 5037071.383 236.952)",1873
"POINT (583649.546 5037093.833 236.952)",1874
"POINT (583677.816 5037134.991 236.952)",1875
"POINT (583674.075 5037168.666 236.952)",1876
"POINT (583657.029 5037187.374 236.952)",1877
"POINT (583596.748 5037184.048 236.952)",1878
"POINT (583553.927 5037192.363 236.952)",1879
"POINT (583535.634 5037222.296 236.952)",1880
"POINT (583528.151 5037254.307 236.952)",1881
"POINT (583548.938 5037273.431 236.952)",1882
"POINT (583590.512 5037287.15 236.952)",1883
"POINT (583653.703 5037298.791 236.952)",1884
"POINT (583693.198 5037321.656 236.952)",1885
"POINT (583718.974 5037354.084 236.952)",1886
"POINT (583730.199 5037366.14 236.952)",1887
"POINT (583809.189 5037443.883 236.952)",1888
"POINT (583844.942 5037475.895 236.952)",1889
"POINT (583873.212 5037481.715 236.952)",1890
"POINT (583896.909 5037461.344 236.952)",1891
"POINT (583922.269 5037425.175 236.952)",1892
"POINT (583953.033 5037403.556 236.952)",1893
"POINT (583999.18 5037398.983 236.952)",1894
"POINT (584054.889 5037391.084 236.952)",1895
"POINT (584102.698 5037384.848 236.952)",1896
"POINT (584111.013 5037373.208 236.952)",1897
"POINT (584112.676 5037355.331 236.952)",1898
"POINT (584096.878 5037340.78 236.952)",1899
"POINT (584057.799 5037309.6 236.952)",1900
"POINT (584039.922 5037265.532 236.952)",1901
"POINT (584046.574 5037241.419 236.952)",1902
"POINT (584061.125 5037223.543 236.952)",1903
"POINT (584082.743 5037215.228 236.952)",1904
"POINT (584120.991 5037215.644 236.952)",1905
"POINT (584147.598 5037234.352 236.952)",1906
"POINT (584166.306 5037253.892 236.952)",1907
"POINT (584186.261 5037271.768 236.952)",1908
"POINT (584210.79 5037278.836 236.952)",1909
"POINT (584261.094 5037292.139 236.952)",1910
"POINT (584323.87 5037298.791 236.952)",1911
"POINT (584367.106 5037309.184 236.952)",1912
"POINT (584400.781 5037316.252 236.952)",1913
"POINT (584409.511 5037303.78 236.952)",1914
"POINT (584407.017 5037287.982 236.952)",1915
"POINT (584391.219 5037273.015 236.952)",1916
"POINT (584359.207 5037263.453 236.952)",1917
"POINT (584337.589 5037248.071 236.952)",1918
"POINT (584324.286 5037233.936 236.952)",1919
"POINT (584319.297 5037219.801 236.952)",1920
"POINT (584311.813 5037204.003 236.952)",1921
"POINT (584310.151 5037184.464 236.952)",1922
"POINT (584309.319 5037125.429 236.952)",1923
"POINT (584329.69 5037077.619 236.952)",1924
"POINT (584355.881 5037036.877 236.952)",1925
"POINT (584385.399 5036999.045 236.952)",1926
"POINT (584423.231 5036956.64 236.952)",1927
"POINT (584438.613 5036926.292 236.952)",1928
"POINT (584438.197 5036902.179 236.952)",1929
"POINT (584436.119 5036888.875 236.952)",1930
"POINT (584439.444 5036865.178 236.952)",1931
"POINT (584449.006 5036829.841 236.952)",1932
"POINT (584441.939 5036800.739 236.952)",1933
"POINT (584423.231 5036777.874 236.952)",1934
"POINT (584389.14 5036753.761 236.952)",1935
"POINT (584315.971 5036740.458 236.952)",1936
"POINT (584288.532 5036722.997 236.952)",1937
"POINT (584273.566 5036695.558 236.952)",1938
"POINT (584261.925 5036672.277 236.952)",1939
"POINT (584254.026 5036651.49 236.952)",1940
"POINT (584255.273 5036631.119 236.952)",1941
"POINT (584277.307 5036625.299 236.952)",1942
"POINT (584302.252 5036637.771 236.952)",1943
"POINT (584345.488 5036658.142 236.952)",1944
"POINT (584410.343 5036675.603 236.952)",1945
"POINT (584443.602 5036695.142 236.952)",1946
"POINT (584477.692 5036717.176 236.952)",1947
"POINT (584504.715 5036719.255 236.952)",1948
"POINT (584535.479 5036716.345 236.952)",1949
"POINT (584552.94 5036704.289 236.952)",1950
"POINT (584601.166 5036701.794 236.952)",1951
"POINT (584666.852 5036726.738 236.952)",1952
"POINT (584715.909 5036751.683 236.952)",1953
"POINT (584764.134 5036790.762 236.952)",1954
"POINT (584794.899 5036803.649 236.952)",1955
"POINT (584836.888 5036784.11 236.952)",1956
"POINT (584852.686 5036764.57 236.952)",1957
"POINT (584866.405 5036750.02 236.952)",1958
"POINT (584881.372 5036731.311 236.952)",1959
"POINT (584885.945 5036714.682 236.952)",1960
"POINT (584864.327 5036711.356 236.952)",1961
"POINT (584823.169 5036720.502 236.952)",1962
"POINT (584790.326 5036714.682 236.952)",1963
"POINT (584751.662 5036691.817 236.952)",1964
"POINT (584744.179 5036673.94 236.952)",1965
"POINT (584739.606 5036628.625 236.952)",1966
"POINT (584755.404 5036577.489 236.952)",1967
"POINT (584782.011 5036537.994 236.952)",1968
"POINT (584835.225 5036509.308 236.952)",1969
"POINT (584851.439 5036499.747 236.952)",1970
"POINT (584846.034 5036442.375 236.952)",1971
"POINT (584838.967 5036417.431 236.952)",1972
"POINT (584841.045 5036391.655 236.952)",1973
"POINT (584869.731 5036321.396 236.952)",1974
"POINT (584881.372 5036298.946 236.952)",1975
"POINT (584901.743 5036267.766 236.952)",1976
"POINT (584939.159 5036253.215 236.952)",1977
"POINT (584971.586 5036266.519 236.952)",1978
"POINT (585024.385 5036306.014 236.952)",1979
"POINT (585066.79 5036352.992 236.952)",1980
"POINT (585100.88 5036373.363 236.952)",1981
"POINT (585151.184 5036387.082 236.952)",1982
"POINT (585184.859 5036409.116 236.952)",1983
"POINT (585195.668 5036433.645 236.952)",1984
"POINT (585202.736 5036468.566 236.952)",1985
"POINT (585221.859 5036517.623 236.952)",1986
"POINT (585249.714 5036552.961 236.952)",1987
"POINT (585283.388 5036594.534 236.952)",1988
"POINT (585312.074 5036616.984 236.952)",1989
"POINT (585337.85 5036637.355 236.952)",1990
"POINT (585366.536 5036681.839 236.952)",1991
"POINT (585408.525 5036726.738 236.952)",1992
"POINT (585434.716 5036745.446 236.952)",1993
"POINT (585462.155 5036741.705 236.952)",1994
"POINT (585507.054 5036717.176 236.952)",1995
"POINT (585549.459 5036702.626 236.952)",1996
"POINT (585577.314 5036698.053 236.952)",1997
"POINT (585598.932 5036704.704 236.952)",1998
"POINT (585625.955 5036721.75 236.952)",1999
"POINT (585650.067 5036759.581 236.952)",2000
"POINT (585667.944 5036806.144 236.952)",2001
"POINT (585692.057 5036866.426 236.952)",2002
"POINT (585687.899 5036890.954 236.952)",2003
"POINT (585659.214 5036936.269 236.952)",2004
"POINT (585684.989 5036965.371 236.952)",2005
"POINT (585726.979 5037005.697 236.952)",2006
"POINT (585778.114 5037046.024 236.952)",2007
"POINT (585809.71 5037083.44 236.952)",2008
"POINT (585826.34 5037125.013 236.952)",2009
"POINT (585828.834 5037170.744 236.952)",2010
"POINT (585831.744 5037216.06 236.952)",2011
"POINT (585848.789 5037277.173 236.952)",2012
"POINT (585879.138 5037456.355 236.952)",2013
"POINT (585882.88 5037531.187 236.952)",2014
"POINT (585883.295 5037604.357 236.952)",2015
"POINT (585890.363 5037702.886 236.952)",2016
"POINT (585882.464 5037749.033 236.952)",2017
"POINT (585884.127 5037750.28 236.952)",2018
"POINT (585875.396 5037789.359 236.952)",2019
